Node,Label,SGD,OGEE,DEG,SOD,essential
YGL015C,ORF-V,0,0,0,0,0
YDL074C,ORF-V,0,0,0,0,0
YGL065C,ORF-V,1,1,1,3,1
YDR284C,ORF-V,0,0,0,0,0
YER133W,ORF-V,1,1,1,3,1
YNL059C,ORF-V,1,0,0,1,1
SNR9,snoRNA gene,0,0,0,0,0
YNL070W,ORF-V,0,0,0,0,0
YBR058c-a,ORF-V,0,0,0,0,0
YNL238W,ORF-V,0,0,0,0,0
YHR050W,ORF-V,0,0,0,0,0
YPR003C,ORF-U,0,0,0,0,0
YIL068w-a,ORF-DU,0,0,0,0,0
YDR125C,ORF-V,0,0,0,0,0
YGR240C,ORF-V,0,0,0,0,0
YDL223C,ORF-V,0,0,0,0,0
YPL061W,ORF-V,0,0,0,0,0
YPR145W,ORF-V,0,0,0,0,0
YAR073W,ORF-DU,0,0,0,0,0
YMR213W,ORF-V,1,1,1,3,1
YBR273C,ORF-V,0,0,0,0,0
YDR330W,ORF-V,0,0,0,0,0
YKR011C,ORF-V,0,0,0,0,0
YPL237W,ORF-V,1,1,1,3,1
YLR122C,ORF-U,0,0,0,0,0
YDR524w-a,ORF-U,0,0,0,0,0
YPL119C,ORF-V,0,0,0,0,0
YFLWTAU1,LTR,0,0,0,0,0
YMR258C,ORF-V,0,0,0,0,0
YOR184W,ORF-V,0,0,0,0,0
YJL156C,ORF-V,1,0,1,2,1
YCR060W,ORF-V,0,0,0,0,0
YNL089C,ORF-DU,0,0,0,0,0
YMR101C,ORF-V,0,0,0,0,0
YDL001W,ORF-V,0,0,0,0,0
YNL160W,ORF-V,0,0,0,0,0
YJL079C,ORF-V,0,0,0,0,0
YFL041W,ORF-V,0,0,0,0,0
YHR111W,ORF-V,0,0,0,0,0
YFL040W,ORF-U,0,0,0,0,0
YGL092W,ORF-V,1,1,1,3,1
YMR010W,ORF-V,0,0,0,0,0
YLR012C,ORF-U,0,0,0,0,0
YFR007W,ORF-V,0,0,0,0,0
YCR004C,ORF-V,0,0,0,0,0
YOR128C,ORF-V,0,0,0,0,0
YOLCDELTA2,LTR,0,0,0,0,0
YBR187W,ORF-V,0,0,0,0,0
YLR309C,ORF-V,0,0,0,0,0
YHR061C,ORF-V,0,0,0,0,0
YKL040C,ORF-V,0,0,0,0,0
YKL001C,ORF-V,0,0,0,0,0
YKL077W,ORF-V,0,0,0,0,0
YJR003C,ORF-U,1,0,1,2,1
YDR333C,ORF-V,0,0,0,0,0
YML088W,ORF-V,0,0,0,0,0
YLR218C,ORF-V,0,0,0,0,0
YOL044W,ORF-V,0,0,0,0,0
YJL087C,ORF-V,1,1,1,3,1
YCR093W,ORF-V,1,0,1,2,1
YNL154C,ORF-V,0,0,0,0,0
YJR053W,ORF-V,0,0,0,0,0
YLR204W,ORF-V,0,0,0,0,0
YNL312W,ORF-V,1,1,1,3,1
YJL215C,ORF-DU,0,0,0,0,0
YPR084W,ORF-U,0,0,0,0,0
YDR117C,ORF-V,0,0,0,0,0
YDR470C,ORF-V,1,0,1,2,1
YGR195W,ORF-V,1,0,1,2,1
YDL204W,ORF-V,0,0,0,0,0
YOR354C,ORF-V,0,0,0,0,0
YFRCDELTA8,LTR,0,0,0,0,0
SNR47,snoRNA gene,0,0,0,0,0
YDR137W,ORF-V,0,0,0,0,0
YGR275W,ORF-V,0,0,0,0,0
YNR001C,ORF-V,0,0,0,0,0
YOL092W,ORF-V,0,0,0,0,0
YDR246W,ORF-V,1,1,1,3,1
YNR067C,ORF-V,0,0,0,0,0
YGL004C,ORF-V,0,0,0,0,0
YDR261C,ORF-V,0,0,0,0,0
YGL151W,ORF-V,0,0,0,0,0
YMR307W,ORF-V,0,0,0,0,0
YJL206C,ORF-U,0,0,0,0,0
YGR118W,ORF-V,0,0,0,0,0
YOR141C,ORF-V,0,0,0,0,0
TS(AGA)M,tRNA gene,0,0,0,0,0
YDR089W,ORF-V,0,0,0,0,0
YOL079W,ORF-DU,0,0,0,0,0
YORWDELTA14,LTR,0,0,0,0,0
YBLWDELTA5,LTR,0,0,0,0,0
YMR135W-A,ORF-DU,0,0,0,0,0
YJR077C,ORF-V,0,0,0,0,0
CEN1,centromere,0,0,0,0,0
YCR097W-A,ORF-DU,0,0,0,0,0
YIL067C,ORF-U,0,0,0,0,0
YER157W,ORF-V,1,0,1,2,1
YER072W,ORF-V,0,0,0,0,0
YDR322C-A,ORF-V,0,0,0,0,0
YNR070W,ORF-V,0,0,0,0,0
YMR274C,ORF-V,0,0,0,0,0
YKL015W,ORF-V,0,0,0,0,0
YGRCDELTA30,LTR,0,0,0,0,0
YHR208W,ORF-V,0,0,0,0,0
YML035C,ORF-V,0,0,0,0,0
YLR343W,ORF-V,0,0,0,0,0
YPR142C,ORF-DU,1,1,0,2,1
YML117W-A,ORF-DU,0,0,0,0,0
YLR233C,ORF-V,0,0,0,0,0
YHL018W,ORF-U,0,0,0,0,0
YJRWDELTA14,LTR,0,0,0,0,0
YDL194W,ORF-V,0,0,0,0,0
YDL182W,ORF-V,0,0,0,0,0
YPL145C,ORF-V,0,0,0,0,0
ARS605,ARS,0,0,0,0,0
YGR025W,ORF-U,0,0,0,0,0
YGR014W,ORF-V,0,0,0,0,0
YAL064W,ORF-V,0,0,0,0,0
YIL014W,ORF-V,0,0,0,0,0
RTM1,ORF,0,0,0,0,0
YDL125C,ORF-V,0,0,0,0,0
YKR037C,ORF-V,1,1,1,3,1
YJL036W,ORF-V,0,0,0,0,0
YDL033C,ORF-V,0,0,0,0,0
YEL073C,ORF-U,0,0,0,0,0
YLR356W,ORF-V,0,0,0,0,0
YKL097W-A,ORF-V,0,0,0,0,0
YPL033C,ORF-V,0,0,0,0,0
YGR274C,ORF-V,1,1,1,3,1
YBR291C,ORF-V,0,0,0,0,0
YGL052W,ORF-DU,0,0,0,0,0
YOR043W,ORF-V,0,0,0,0,0
YOR214C,ORF-V,0,0,0,0,0
YDR364C,ORF-V,1,0,0,1,1
YJL095W,ORF-V,0,0,0,0,0
YDR093W,ORF-V,0,0,0,0,0
YLR170C,ORF-V,0,0,0,0,0
YDR303C,ORF-V,1,0,1,2,1
YNL067W,ORF-V,0,0,0,0,0
YLR290C,ORF-V,0,0,0,0,0
YPL212C,ORF-V,0,0,0,0,0
YFR047C,ORF-V,0,0,0,0,0
YKL066W,ORF-DU,0,0,0,0,0
YFL021c-a,ORF-DU,0,0,0,0,0
YJR112W,ORF-V,1,1,1,3,1
YHR148W,ORF-V,1,1,1,3,1
YPL215W,ORF-V,0,0,0,0,0
YBR192W,ORF-V,1,1,1,3,1
YHR067W,ORF-V,0,0,0,0,0
YPL261C,ORF-U,0,0,0,0,0
YOR085W,ORF-V,0,0,0,0,0
YLR101C,ORF-DU,1,1,0,2,1
YOR266W,ORF-V,0,0,0,0,0
YHR124W,ORF-V,0,0,0,0,0
YGR008C,ORF-V,0,0,0,0,0
YKR046C,ORF-V,0,0,0,0,0
YOL140W,ORF-V,0,0,0,0,0
YHR020W,ORF-V,1,1,1,3,1
YNL326C,ORF-V,0,0,0,0,0
YDL159W,ORF-V,0,0,0,0,0
YAL019W,ORF-V,0,0,0,0,0
YPR095C,ORF-V,0,0,0,0,0
YNL223W,ORF-V,1,0,0,1,1
YEL054C,ORF-V,0,0,0,0,0
YMR153C-A,ORF-DU,0,0,0,0,0
YPR073C,ORF-V,0,0,0,0,0
YER119C,ORF-V,0,0,0,0,0
YEL040W,ORF-V,0,0,0,0,0
YKR067W,ORF-V,0,0,0,0,0
YGR183C,ORF-V,0,0,0,0,0
YGR251W,ORF-V,1,1,1,3,1
YOR147W,ORF-V,0,0,0,0,0
YIL119C,ORF-V,0,0,0,0,0
YJR127C,ORF-V,0,0,0,0,0
YDR273W,ORF-V,0,0,0,0,0
YOL024W,ORF-U,0,0,0,0,0
YLR359W,ORF-V,1,1,1,3,1
YOR086C,ORF-V,0,0,0,0,0
YBR129C,ORF-V,0,0,0,0,0
YOR053W,ORF-DU,0,0,0,0,0
YBL106C,ORF-V,0,0,0,0,0
YORWDELTA19,LTR,0,0,0,0,0
YBR058C,ORF-V,0,0,0,0,0
YBR045C,ORF-V,0,0,0,0,0
YIR020c-a,,0,0,0,0,0
YGR179C,ORF-V,1,1,1,3,1
YJR137C,ORF-V,0,0,0,0,0
YLR184W,ORF-DU,0,0,0,0,0
YDR510W,ORF-V,1,1,1,3,1
YGR110W,ORF-V,0,0,0,0,0
YLR284C,ORF-V,0,0,0,0,0
YIL026C,ORF-V,1,1,1,3,1
YPL007C,ORF-V,1,1,1,3,1
YOR343C,ORF-U,0,0,0,0,0
YDL213C,ORF-V,0,0,0,0,0
YKLCDELTA5,LTR,0,0,0,0,0
YPR043W,ORF-V,0,0,0,0,0
YJLCDELTA4,LTR,0,0,0,0,0
YLR317W,ORF-DU,1,1,0,2,1
YJL127C,ORF-V,1,0,0,1,1
YPR034W,ORF-V,1,0,1,2,1
YOL076W,ORF-V,0,0,0,0,0
YDR473C,ORF-V,1,1,1,3,1
YJR087W,ORF-DU,0,0,0,0,0
YJR100C,ORF-V,0,0,0,0,0
YPL131W,ORF-V,1,1,1,3,1
YGR206W,ORF-V,0,0,0,0,0
YKL179C,ORF-V,0,0,0,0,0
YCL032W,ORF-V,0,0,0,0,0
YMR125W,ORF-V,0,0,0,0,0
YDR106W,ORF-V,0,0,0,0,0
YJL157C,ORF-V,1,0,1,2,1
YDR143C,ORF-V,0,0,0,0,0
YGL038C,ORF-V,0,0,0,0,0
YHR022C,ORF-U,0,0,0,0,0
YDL083C,ORF-V,0,0,0,0,0
YMR277W,ORF-V,1,1,1,3,1
YAR018C,ORF-V,0,0,0,0,0
YOL107W,ORF-U,0,0,0,0,0
YHL046w-a,ORF-DU,0,0,0,0,0
YHR127W,ORF-V,0,0,0,0,0
YCR105W,ORF-V,0,0,0,0,0
YOR298W,ORF-V,0,0,0,0,0
YBR123C,ORF-V,1,0,1,2,1
YIR017C,ORF-V,0,0,0,0,0
YPL272C,ORF-U,0,0,0,0,0
YHR131w-a,ORF-DU,0,0,0,0,0
YOR199W,ORF-DU,0,0,0,0,0
YGR231C,ORF-V,0,0,0,0,0
YKL222C,ORF-V,0,0,0,0,0
YCRCtau1,LTR,0,0,0,0,0
YPR090W,ORF-M,0,0,0,0,0
YFR039C,ORF-V,0,0,0,0,0
YNL231C,ORF-V,0,0,0,0,0
YGL185C,ORF-U,0,0,0,0,0
YGL219C,ORF-V,0,0,0,0,0
YNL114C,ORF-DU,1,1,0,2,1
YLR259C,ORF-V,1,0,1,2,1
YNL203C,ORF-DU,0,0,0,0,0
YDL058W,ORF-V,1,0,1,2,1
YEL059W,ORF-U,0,0,0,0,0
YGR140W,ORF-V,1,1,1,3,1
YDR047W,ORF-V,1,0,1,2,1
YJR117W,ORF-V,0,0,0,0,0
YHR134W,ORF-V,0,0,0,0,0
YCR023C,ORF-V,0,0,0,0,0
YKL144C,ORF-V,1,1,1,3,1
YIL051C,ORF-V,1,1,1,3,1
YGR223C,ORF-V,0,0,0,0,0
YNR005C,ORF-DU,0,0,0,0,0
YBL098W,ORF-V,0,0,0,0,0
YER034W,ORF-V,0,0,0,0,0
YJL181W,ORF-U,0,0,0,0,0
YAR061W,pseudogene,0,0,0,0,0
YGR050C,ORF-U,0,0,0,0,0
YDR334W,ORF-V,0,0,0,0,0
YGR033C,ORF-V,0,0,0,0,0
YDL049C,ORF-V,0,0,0,0,0
YKL166C,ORF-V,1,0,1,2,1
YPRWDELTA16,LTR,0,0,0,0,0
YGR114C,ORF-DU,1,1,0,2,1
YOR248W,ORF-DU,0,0,0,0,0
YKR052C,ORF-V,0,0,0,0,0
YKL069W,ORF-V,0,0,0,0,0
YDL071C,ORF-DU,0,0,0,0,0
YMR294W-A,ORF-DU,0,0,0,0,0
YEL062W,ORF-V,0,0,0,0,0
YLL036C,ORF-V,1,1,1,3,1
YDL210W,ORF-V,0,0,0,0,0
YLR415C,ORF-U,0,0,0,0,0
YLR220W,ORF-V,1,0,1,2,1
YDL135C,ORF-V,0,0,0,0,0
YGL253W,ORF-V,0,0,0,0,0
YDR081C,ORF-V,1,1,1,3,1
YHR165C,ORF-V,1,1,0,2,1
YBLWTY1-1,LTR,0,0,0,0,0
YKR061W,ORF-V,0,0,0,0,0
YDR198C,ORF-V,0,0,0,0,0
YMRWDELTA21,LTR,0,0,0,0,0
YHR039C,ORF-V,0,0,0,0,0
YDL016C,ORF-DU,1,1,0,2,1
YAL034W-A,ORF-V,1,1,1,3,1
YLR432W,ORF-V,0,0,0,0,0
YIL035C,ORF-V,0,0,0,0,0
YFR032C,ORF-U,0,0,0,0,0
YBR247C,ORF-V,1,1,1,3,1
YOR058C,ORF-V,0,0,0,0,0
YGL120C,ORF-V,1,1,1,3,1
YNL200C,ORF-V,0,0,0,0,0
YPR140W,ORF-V,0,0,0,0,0
YML132W,ORF-V,0,0,0,0,0
YPL026C,ORF-V,0,0,0,0,0
YDL234C,ORF-V,0,0,0,0,0
YCR068W,ORF-V,1,0,0,1,1
YGL023C,ORF-V,0,0,0,0,0
YAL009W,ORF-V,0,0,0,0,0
YGR086C,ORF-V,0,0,0,0,0
YNL298W,ORF-V,0,0,0,0,0
SNR76,snoRNA gene,0,0,0,0,0
YOR324C,ORF-V,0,0,0,0,0
YOL029C,ORF-U,0,0,0,0,0
YLR264W,ORF-V,0,0,0,0,0
YDR299W,ORF-V,1,1,1,3,1
YBR292C,ORF-U,0,0,0,0,0
YMR188C,ORF-V,0,0,0,0,0
YDL137W,ORF-V,0,0,0,0,0
YCR038C,ORF-V,0,0,0,0,0
YLL064C,ORF-V,0,0,0,0,0
YDR429C,ORF-V,1,1,1,3,1
YIL121W,ORF-V,0,0,0,0,0
YNL227C,ORF-V,0,0,0,0,0
YNL039W,ORF-V,1,1,1,3,1
YDR238C,ORF-V,1,1,1,3,1
YJR144W,ORF-V,0,0,0,0,0
YPR050C,ORF-DU,0,0,0,0,0
YML058C-A,ORF-DU,0,0,0,0,0
YNL184C,ORF-U,0,0,0,0,0
YPL196W,ORF-V,0,0,0,0,0
YJR019C,ORF-V,0,0,0,0,0
YLR211C,ORF-V,0,0,0,0,0
YIL100W,ORF-DU,0,0,0,0,0
YJL180C,ORF-V,0,0,0,0,0
YOR217W,ORF-V,1,1,1,3,1
YMR282C,ORF-V,0,0,0,0,0
YGR104C,ORF-V,0,0,0,0,0
YDR029W,ORF-U,0,0,0,0,0
YGL131C,ORF-V,0,0,0,0,0
YOLCDELTA7,LTR,0,0,0,0,0
YNL135C,ORF-V,0,0,0,0,0
YJL100W,ORF-V,0,0,0,0,0
YOR066W,ORF-V,0,0,0,0,0
YOR241W,ORF-V,0,0,0,0,0
YDR209C,ORF-U,0,0,0,0,0
YML075C,ORF-V,0,0,0,0,0
YIR008C,ORF-V,1,1,1,3,1
YGL235W,ORF-U,0,0,0,0,0
YFL005W,ORF-V,1,1,1,3,1
YLRWDELTA22,LTR,0,0,0,0,0
YCLWOMEGA1,LTR,0,0,0,0,0
YCR086W,ORF-V,0,0,0,0,0
YNL014W,ORF-V,0,0,0,0,0
YBL105C,ORF-V,1,1,1,3,1
YJR001W,ORF-V,0,0,0,0,0
YDL003W,ORF-V,1,1,1,3,1
YIL149C,ORF-V,0,0,0,0,0
YDR424C,ORF-V,0,0,0,0,0
YBR109C,ORF-V,1,1,1,3,1
YOR130C,ORF-V,0,0,0,0,0
YGL094C,ORF-V,0,0,0,0,0
YDL118W,ORF-DU,0,0,0,0,0
YBR024W,ORF-V,1,0,1,2,1
YKL033W-A,ORF-V,0,0,0,0,0
YBR091C,ORF-V,1,1,1,3,1
YARCDELTA4,LTR,0,0,0,0,0
TH(GUG)K,tRNA gene,0,0,0,0,0
YMR008C,ORF-V,0,0,0,0,0
YOR383C,ORF-V,0,0,0,0,0
YBR034C,ORF-V,0,0,0,0,0
YHR218W,ORF-U,0,0,0,0,0
YNL289W,ORF-V,0,0,0,0,0
YMR312W,ORF-V,0,0,0,0,0
YNL336W,ORF-V,0,0,0,0,0
YKL109W,ORF-V,0,0,0,0,0
YLR078C,ORF-V,1,1,1,3,1
YPR001W,ORF-V,0,0,0,0,0
YGR230W,ORF-V,0,0,0,0,0
YPL090C,ORF-V,0,0,0,0,0
YGL033W,ORF-V,0,0,0,0,0
YOL110W,ORF-V,0,0,0,0,0
YLR270W,ORF-V,0,0,0,0,0
YLRWDELTA11,LTR,0,0,0,0,0
YPR160W,ORF-V,0,0,0,0,0
YBR053C,ORF-U,0,0,0,0,0
YBR259W,ORF-V,0,0,0,0,0
YGR160W,ORF-DU,0,0,0,0,0
YCR020C,ORF-V,0,0,0,0,0
YKL146W,ORF-V,0,0,0,0,0
YLR438C-A,ORF-V,1,1,1,3,1
YGR135W,ORF-V,0,0,0,0,0
YJR111C,ORF-V,0,0,0,0,0
YOR046C,ORF-V,1,1,1,3,1
YJL037W,ORF-V,0,0,0,0,0
YDR367W,ORF-V,1,1,1,3,1
YJR131W,ORF-V,0,0,0,0,0
YGR044C,ORF-V,0,0,0,0,0
YAR030C,ORF-DU,0,0,0,0,0
YOR104W,ORF-V,0,0,0,0,0
YLR336C,ORF-V,1,1,1,3,1
CEN12,centromere,0,0,0,0,0
YOR282W,ORF-DU,1,1,0,2,1
YIR034C,ORF-V,0,0,0,0,0
YDL160C,ORF-V,0,0,0,0,0
YLR339C,ORF-DU,1,1,0,2,1
YDL093W,ORF-V,0,0,0,0,0
YMR075W,ORF-V,0,0,0,0,0
YCL029C,ORF-V,1,0,0,1,1
YOR150W,ORF-V,0,0,0,0,0
YDR350C,ORF-V,0,0,0,0,0
YOR098C,ORF-V,1,1,1,3,1
YDR413C,ORF-DU,1,1,0,2,1
YNL079C,ORF-V,0,0,0,0,0
YOR153W,ORF-V,0,0,0,0,0
SNR36,snoRNA gene,0,0,0,0,0
YGL117W,ORF-U,0,0,0,0,0
YDR525W,ORF-U,0,0,0,0,0
YGR214W,ORF-V,0,0,0,0,0
YAL055W,ORF-V,0,0,0,0,0
YFR051C,ORF-V,1,0,1,2,1
YHR035W,ORF-V,0,0,0,0,0
YPR181C,ORF-V,1,1,1,3,1
YPL128C,ORF-V,1,1,1,3,1
YGR269W,ORF-DU,0,0,0,0,0
YGR232W,ORF-V,0,0,0,0,0
YCR065W,ORF-V,0,0,0,0,0
YIR031C,ORF-V,0,0,0,0,0
YFR019W,ORF-V,0,0,0,0,0
YOR137C,ORF-V,0,0,0,0,0
YLL037W,ORF-DU,1,1,0,2,1
YKL131W,ORF-DU,0,0,0,0,0
YBRCDELTA14,LTR,0,0,0,0,0
YBR131W,ORF-V,0,0,0,0,0
YLR115W,ORF-V,1,1,1,3,1
YBR162W-A,ORF-V,0,0,0,0,0
YDR205W,ORF-V,0,0,0,0,0
YLR370C,ORF-V,0,0,0,0,0
YIL115C,ORF-V,1,1,1,3,1
YOR179C,ORF-V,0,0,0,0,0
YOR294W,ORF-V,1,1,1,3,1
YLR381W,ORF-V,0,0,0,0,0
YDRCDELTA22,LTR,0,0,0,0,0
YBR073W,ORF-V,0,0,0,0,0
YHR077C,ORF-V,0,0,0,0,0
YBR191W,ORF-V,0,0,0,0,0
YPR083W,ORF-V,0,0,0,0,0
YBR102C,ORF-V,1,1,1,3,1
YIL034C,ORF-V,0,0,0,0,0
SNR60,snoRNA gene,0,0,0,0,0
YOL027C,ORF-V,0,0,0,0,0
YJR084W,ORF-V,0,0,0,0,0
YKL157W,ORF-V,0,0,0,0,0
YBR086C,ORF-V,0,0,0,0,0
YOR015W,ORF-U,0,0,0,0,0
YMR134W,ORF-V,1,0,1,2,1
YPL189W,ORF-V,0,0,0,0,0
YCR013C,ORF-DU,1,1,0,2,1
YER148W,ORF-V,1,1,1,3,1
YGL016W,ORF-V,0,0,0,0,0
SNR19,snRNA gene,0,0,0,0,0
ARS121,ARS,0,0,0,0,0
YDR266C,ORF-V,0,0,0,0,0
YDL096C,ORF-DU,0,0,0,0,0
YIL068C,ORF-V,1,1,1,3,1
YMR031C,ORF-V,0,0,0,0,0
YBR246W,ORF-V,0,0,0,0,0
YOR162C,ORF-V,0,0,0,0,0
YDR067C,ORF-U,0,0,0,0,0
YLR084C,ORF-V,0,0,0,0,0
YJL082W,ORF-V,0,0,0,0,0
YIL124W,ORF-V,0,0,0,0,0
YLR384C,ORF-V,0,0,0,0,0
YPL023C,ORF-V,0,0,0,0,0
YNL252C,ORF-V,0,0,0,0,0
YHR049C-A,ORF-DU,0,0,0,0,0
YPR076W,ORF-DU,0,0,0,0,0
YDL073W,ORF-V,0,0,0,0,0
YDR464W,ORF-V,1,1,1,3,1
YDL041W,ORF-DU,0,0,0,0,0
YDR144C,ORF-V,0,0,0,0,0
YER044C-A,ORF-V,0,0,0,0,0
YHR088W,ORF-V,1,1,1,3,1
YLR219W,ORF-V,0,0,0,0,0
YKL064W,ORF-V,0,0,0,0,0
YKR018C,ORF-V,0,0,0,0,0
YFL043C,ORF-M,0,0,0,0,0
YMR168C,ORF-V,1,0,1,2,1
MAL23,,0,0,0,0,0
RPR1,ncRNA gene,0,0,0,0,0
YNR004W,ORF-V,0,0,0,0,0
YOL075C,ORF-V,0,0,0,0,0
YOL001W,ORF-V,0,0,0,0,0
YJL084C,ORF-V,0,0,0,0,0
YGR189C,ORF-V,0,0,0,0,0
YGR045C,ORF-U,0,0,0,0,0
YGR011W,ORF-DU,0,0,0,0,0
YGR263C,ORF-V,0,0,0,0,0
YDR503C,ORF-V,0,0,0,0,0
YPR172W,ORF-U,0,0,0,0,0
YBL040C,ORF-V,1,1,1,3,1
YPL219W,ORF-V,0,0,0,0,0
YJR025c-a,,0,0,0,0,0
YGL060W,ORF-V,0,0,0,0,0
YDL070W,ORF-V,0,0,0,0,0
YAL012W,ORF-V,1,0,0,1,1
YDR058C,ORF-V,0,0,0,0,0
YML060W,ORF-V,0,0,0,0,0
YPL126W,ORF-V,1,1,1,3,1
YDR326C,ORF-V,0,0,0,0,0
YDL057W,ORF-U,0,0,0,0,0
YKR001C,ORF-V,0,0,0,0,0
YDR262W,ORF-U,0,0,0,0,0
YMR083W,ORF-V,0,0,0,0,0
YER171W,ORF-V,1,0,1,2,1
YNL167C,ORF-V,0,0,0,0,0
YFRWDELTA7,LTR,0,0,0,0,0
YBR076W,ORF-V,0,0,0,0,0
YLL047W,ORF-DU,0,0,0,0,0
YBR019C,ORF-V,0,0,0,0,0
YCR083W,ORF-V,0,0,0,0,0
YJL130C,ORF-V,0,0,0,0,0
YPL050C,ORF-V,0,0,0,0,0
YDR005C,ORF-V,0,0,0,0,0
YBR252W,ORF-V,1,0,1,2,1
YIL019W,ORF-V,1,1,1,3,1
YPL246C,ORF-V,0,0,0,0,0
YPR121W,ORF-V,0,0,0,0,0
YBR161W,ORF-V,0,0,0,0,0
YKL149C,ORF-V,0,0,0,0,0
YGR193C,ORF-V,0,0,0,0,0
YDL085W,ORF-V,0,0,0,0,0
YBL092W,ORF-V,1,0,1,2,1
YLRWDELTA23,LTR,0,0,0,0,0
YJR101W,ORF-V,0,0,0,0,0
YML106W,ORF-V,0,0,0,0,0
YBR013C,ORF-U,0,0,0,0,0
YPR147C,ORF-V,0,0,0,0,0
YNL130C,ORF-V,0,0,0,0,0
YEL043W,ORF-V,0,0,0,0,0
YPL249C-A,ORF-V,0,0,0,0,0
YAL022C,ORF-V,0,0,0,0,0
YJL110C,ORF-V,0,0,0,0,0
YMR067C,ORF-V,0,0,0,0,0
YML127W,ORF-V,1,1,1,3,1
YPR007C,ORF-V,0,0,0,0,0
YLR401C,ORF-V,0,0,0,0,0
YER105C,ORF-V,0,0,0,0,0
YLL039C,ORF-V,0,0,0,0,0
YHR079C-A,ORF-V,0,0,0,0,0
YKL160W,ORF-V,0,0,0,0,0
YGR177C,ORF-V,0,0,0,0,0
YPL053C,ORF-V,0,0,0,0,0
YBR037C,ORF-V,0,0,0,0,0
YBRWDELTA17,LTR,0,0,0,0,0
TG(GCC)J1,tRNA gene,0,0,0,0,0
YJR152W,ORF-V,0,0,0,0,0
YAR042W,ORF-V,0,0,0,0,0
YGL134W,ORF-V,0,0,0,0,0
YDR483W,ORF-V,0,0,0,0,0
YDR111C,ORF-U,0,0,0,0,0
YPL156C,ORF-V,0,0,0,0,0
YDR480W,ORF-V,0,0,0,0,0
YLR052W,ORF-V,0,0,0,0,0
YBR038W,ORF-V,1,1,1,3,1
YLR131C,ORF-V,0,0,0,0,0
YEL049W,ORF-V,0,0,0,0,0
YHR104W,ORF-V,0,0,0,0,0
YCR048W,ORF-V,0,0,0,0,0
YER051W,ORF-V,0,0,0,0,0
YMR227C,ORF-V,1,1,1,3,1
YDR270W,ORF-V,0,0,0,0,0
YLR222C,ORF-V,1,1,1,3,1
YPR125W,ORF-V,1,0,1,2,1
YPL235W,ORF-V,1,1,1,3,1
YPL163C,ORF-V,0,0,0,0,0
YNR027W,ORF-V,0,0,0,0,0
YBR016W,ORF-V,0,0,0,0,0
YKR081C,ORF-V,1,1,1,3,1
YIR021W,ORF-V,0,0,0,0,0
YPRCDELTA18,LTR,0,0,0,0,0
YDR190C,ORF-V,1,1,1,3,1
YIR037W,ORF-V,0,0,0,0,0
YHR188C,ORF-V,1,1,1,3,1
YNL220W,ORF-V,1,0,0,1,1
YGL047W,ORF-V,1,1,1,3,1
YDR439W,ORF-V,0,0,0,0,0
YKL028W,ORF-V,1,1,1,3,1
YLL016W,pseudogene,0,0,0,0,0
YMR150C,ORF-V,0,0,0,0,0
SNR45,snoRNA gene,0,0,0,0,0
YMR052C-A,ORF-DU,0,0,0,0,0
YCL057c-a,ORF-V,0,0,0,0,0
TG(UCC)O,tRNA gene,0,0,0,0,0
YAR029W,ORF-U,0,0,0,0,0
YAL007C,ORF-V,0,0,0,0,0
YDR155C,ORF-V,0,0,0,0,0
YKR095W,ORF-V,0,0,0,0,0
YFL054C,ORF-U,0,0,0,0,0
YFR005C,ORF-V,1,1,1,3,1
YDL066W,ORF-V,0,0,0,0,0
YNR015W,ORF-V,0,0,0,0,0
YPR201W,ORF-V,0,0,0,0,0
YAL038W,ORF-V,1,1,1,3,1
YJL097W,ORF-V,1,1,1,3,1
YIL148W,ORF-V,0,0,0,0,0
YGR261C,ORF-V,0,0,0,0,0
YBR153W,ORF-V,1,1,1,3,1
YDL076C,ORF-V,0,0,0,0,0
YEL046C,ORF-V,0,0,0,0,0
YNL199C,ORF-V,0,0,0,0,0
YLR247C,ORF-V,0,0,0,0,0
YJL143W,ORF-V,1,1,1,3,1
YPR082C,ORF-V,1,1,1,3,1
YDL154W,ORF-V,0,0,0,0,0
YLR287C-A,ORF-V,0,0,0,0,0
YGR265W,ORF-DU,1,1,0,2,1
YMR199W,ORF-V,0,0,0,0,0
YDRCDELTA4,LTR,0,0,0,0,0
YERWDELTA22,LTR,0,0,0,0,0
YNL042W,ORF-V,0,0,0,0,0
YDR524C,ORF-V,0,0,0,0,0
YNL195C,ORF-U,0,0,0,0,0
YGR247W,ORF-V,0,0,0,0,0
YML031W,ORF-V,1,1,1,3,1
YDL104C,ORF-V,0,0,0,0,0
YAL027W,ORF-V,0,0,0,0,0
YLR447C,ORF-V,0,0,0,0,0
YPL210C,ORF-V,1,0,1,2,1
YHR034C,ORF-V,0,0,0,0,0
YER165W,ORF-V,1,1,1,3,1
YPL242C,ORF-V,1,1,1,3,1
YGL031C,ORF-V,0,0,0,0,0
YMR308C,ORF-V,1,1,1,3,1
YDR477W,ORF-V,0,0,0,0,0
YMR038C,ORF-V,0,0,0,0,0
YPRWDELTA17,LTR,0,0,0,0,0
YGL247W,ORF-V,1,1,1,3,1
YNL025C,ORF-V,0,0,0,0,0
YDL167C,ORF-V,0,0,0,0,0
YML014W,ORF-V,0,0,0,0,0
YDR036C,ORF-V,0,0,0,0,0
