index,protein,dc
565,YDL156W,3.05905034233365
566,YOL078W,122.50986531006326
567,YDL175C,28.514725326368815
568,YBR017C,76.86744380598833
569,YLR243W,29.45170683419662
570,YER098W,10.39414581813255
571,YOL059W,32.975524423433555
572,YBR129C,52.336028059193325
573,YOL038W,34.82480488239487
574,YKL161C,3.55504238210143
575,YDR023W,230.78170898732748
576,YGL150C,7.92857264109174
577,YHR016C,12.762019079635452
578,YDR168W,14.368556591991378
579,YER167W,18.73134083611295
580,YGR270W,37.24720925495522
581,YLR106C,102.01291211637978
582,YGR165W,13.207443183978512
583,YPR191W,138.29281766175623
584,YIL063C,6.9366585985560505
585,YNR019W,1.94358373552329
586,YLR313C,10.30720487403844
587,YEL024W,33.449741512134565
588,YER126C,127.65827379601052
589,YOR172W,6.946455592548199
590,YEL021W,1.59556393255959
591,YOR136W,137.8300303974897
592,YAL036C,3.91941652591919
593,YDR313C,1.53458395077428
594,YLR133W,36.84713648999287
595,YAL017W,8.93529328800142
596,YHR102W,54.78580873330914
597,YNL334C,41.521446724656215
598,YIL062C,50.80981565375072
599,YMR146C,85.76043993367844
600,YGL130W,53.80704113378595
601,YDR480W,71.12366840489106
602,YER043C,224.81014706416775
603,YFR021W,11.56740193165859
604,YJR105W,81.84208844804787
605,YJR035W,38.843745508697815
606,YOL094C,68.94281676640489
607,YOL149W,121.61519715843673
608,YDR359C,34.09000350247722
609,YPR143W,27.04582718501292
610,YOL087C,28.5510799532014
611,YLL013C,202.30080971407614
612,YHR179W,323.67227311450483
613,YDR092W,17.572896712478062
614,YNL323W,13.74181685867132
615,YGR250C,41.63274029133813
616,YPL211W,89.55131939264224
617,YLR347C,128.5153457646177
618,YER091C,146.38711066072594
619,YBR082C,4.82462438195974
620,YBR205W,76.99309877966796
621,YFR008W,11.60412938058315
622,YPR183W,42.45179348056626
623,YDR174W,98.42536460458751
624,YPR111W,15.36468195184521
625,YGL023C,37.01780597208201
626,YNL135C,105.96649224029632
627,YPR187W,83.52268157347332
628,YDL140C,57.902415898418305
629,YAL019W,4.65505674409293
630,YGL244W,4.65505674409293
631,YGL241W,34.37478516661384
632,YJL087C,77.36827129238706
633,YDR075W,15.49546117246594
634,YBL080C,14.42151263453851
635,YJR041C,80.96169856591062
636,YDR300C,24.1315194058264
637,YGR161C,35.284061850440615
638,YOR207C,102.56551631426262
639,YBR109C,59.958791890123784
640,YNR047W,2.71016686292786
641,YOR035C,20.554527457144086
642,YBR166C,71.16413041837143
643,YKL205W,43.95435060796483
644,YNL007C,142.82027149112875
645,YMR167W,6.3674110853581
646,YOR329C,46.61783347246482
647,YAR002W,64.0056782563336
648,YGR240C,194.7518178138256
649,YLR433C,9.50435982697423
650,YNL068C,7.92857264109174
651,YDR499W,9.838413253525859
652,YJL090C,4.89423038508483
653,YMR205C,86.33589439206837
654,YIL156W,29.45170683419662
655,YCL059C,76.80333270011685
656,YOR042W,16.17529854096456
657,YNL199C,36.84713648999287
658,YMR266W,106.10676348142331
659,YOR023C,12.71860207507558
660,YIR002C,73.13280383302084
661,YPL149W,6.37909866936465
662,YPL078C,125.81184687883693
663,YNL290W,55.952107765307964
664,YDR283C,2.71016686292786
665,YNL103W,19.51376288197783
666,YFR001W,197.63979934585097
667,YPL153C,83.42733319132451
668,YHR044C,68.03080553465374
669,YLR186W,8.34005323140119
670,YHR027C,227.37529615860993
671,YLR314C,29.520349348021696
672,YOR353C,2.23905770733477
673,YDL148C,13.26278207442093
674,YNL189W,172.98218240720573
675,YBL047C,185.27394353972124
676,YGR253C,59.94027679850728
677,YJL109C,199.73602475443016
678,YKR014C,47.543239234459165
679,YGR054W,4.98756133620907
680,YML006C,32.39685517893324
681,YNR065C,37.69639721078167
682,YDR416W,20.810170989232986
683,YDL113C,3.50187976383435
684,YDR449C,52.11437299706547
685,YMR291W,4.94922457026263
686,YPL104W,2.71016686292786
687,YGR130C,28.635017073640118
688,YOR272W,243.5524600327696
689,YEL056W,10.99960399393457
690,YPR120C,15.663011905736651
691,YPL247C,32.42902899563802
692,YDR529C,4.82462438195974
693,YJL045W,16.17529854096456
694,YHR193C,188.86379890976207
695,YOR057W,13.97017201082678
696,YNL244C,46.13521905643635
697,YOR007C,11.33252673492504
698,YHR005C,17.617766460168042
699,YMR323W,4.24364796652245
700,YDL188C,69.20794650013873
701,YKL082C,61.81931463542955
702,YIR003W,38.79845868701169
703,YKL009W,126.07309648102999
704,YOR017W,94.36296394120285
705,YBR245C,4.49195095809764
706,YGR145W,185.66312773706463
707,YLL029W,7.36522360702079
708,YOR232W,146.3841131655604
709,YMR224C,27.691658089929412
710,YML020W,103.38501826548264
711,YDR098C,50.50461061460772
712,YLR215C,5.07741874190168
713,YDL179W,1.59556393255959
714,YDL060W,190.93935752070766
715,YDR239C,50.429679697745115
716,YGR175C,16.22775279510874
717,YDR028C,93.19020282753144
718,YPL151C,6.13529460451072
719,YHR188C,3.62244299240761
720,YBR281C,69.30158734851481
721,YOR358W,67.63310649010519
722,YNL260C,4.22725423818188
723,YGL004C,75.44019408154877
724,YPR003C,103.38501826548264
725,YKL012W,52.374012326266616
726,YDR523C,37.48003250358127
727,YMR284W,11.70290926057066
728,YJR093C,97.35789179345495
729,YMR092C,16.498351496378422
730,YJR144W,235.33639296028045
731,YHR199C,53.28920430658845
732,YDR217C,1.64551498699183
733,YBL015W,186.86638621346765
734,YLR109W,165.26253446099358
735,YLR163C,6.17303242198691
736,YHR112C,85.5667093610254
737,YKL119C,6.10195434968864
738,YLR148W,4.05804125455517
739,YKL212W,16.26340944781278
740,YPL040C,2.71016686292786
741,YJL115W,34.94759044531425
742,YJL197W,53.80704113378595
743,YDR001C,32.49724019761619
744,YJR022W,34.508166724916705
745,YJR109C,175.306678128853
746,YMR022W,7.0272429004576
747,YNL308C,297.71859483799534
748,YDR148C,34.17412643299012
749,YPL146C,18.89609877175213
750,YGR067C,6.93768095825463
751,YDL074C,5.42033372585572
752,YLR355C,111.93302387445193
753,YLR231C,33.79040166532351
754,YJL081C,100.07153836373973
755,YOL012C,16.39987572566769
756,YPR115W,50.429679697745115
757,YDR017C,32.49724019761619
758,YHR069C,64.0056782563336
759,YML001W,45.96121840495064
760,YPL050C,9.89796175397966
761,YLR002C,123.60268544285991
762,YKR007W,35.24577191662867
763,YBR247C,231.8781907353784
764,YDR198C,29.03561041361617
765,YIL035C,186.99604545272263
766,YGR047C,26.03843910953258
767,YMR315W,3.60943302493407
768,YDR422C,100.25825362941882
769,YML078W,31.05642210011786
770,YHR114W,37.69639721078167
771,YCR088W,118.18415493731676
772,YDR394W,266.5594592107846
773,YPR108W,151.55597113229697
774,YDR155C,221.48591106427648
775,YDR341C,29.920695761868444
776,YOR212W,20.574398026834622
777,YGR187C,9.54040365809442
778,YDR097C,2.41599903675816
779,YER029C,21.68823557166394
780,YLR450W,6.43553469362093
781,YPR023C,64.0056782563336
782,YPR054W,64.55969526122973
783,YGL227W,29.379987694775636
784,YGL141W,26.410842705387807
785,YER012W,55.6137477792529
786,YPR190C,101.49070752242619
787,YDR226W,73.7984156129
788,YDR301W,49.35435481098908
789,YGL016W,54.427065064501946
790,YGL256W,123.54050666830585
791,YMR120C,12.82773887893145
792,YKL010C,25.058579035293388
793,YER172C,24.84323216736293
794,YDL111C,21.68823557166394
795,YGR040W,81.39941222088419
796,YDR412W,74.50551785115799
797,YLR138W,7.5347912448876
798,YMR309C,48.213658810618355
799,YGL058W,4.12205781796627
800,YLR016C,7.94505781407428
801,YLL039C,207.4120392162981
802,YAR014C,129.88091560317193
803,YLR306W,39.82055908779226
804,YLR340W,18.35938674646138
805,YOR028C,7.30114527388709
806,YOL041C,317.70358707149404
807,YML093W,52.374012326266616
808,YBR140C,36.329891616635486
809,YMR290C,279.4763190450838
810,YFL042C,69.3889441168156
811,YJL154C,18.0891149823749
812,YML069W,127.59967147921301
813,YGL060W,10.14556055973982
814,YDR342C,209.3467650228263
815,YEL034W,254.48136830922851
816,YJL092W,5.40548749301554
817,YBR234C,58.0779730136317
818,YIL034C,8.94374926540174
819,YPR104C,5.901653350535921
820,YNL230C,46.686274099184345
821,YOL058W,22.14914286645025
822,YKL172W,81.845731952005
823,YDL220C,32.63713062530405
824,YOL054W,24.98128257174361
825,YPR175W,103.38501826548264
826,YML126C,106.10676348142331
827,YBL058W,32.94693367934267
828,YPR093C,13.205048956745738
829,YBR280C,16.36563571158134
830,YBR143C,32.86637210160424
831,YOR260W,49.50056404077603
832,YHR082C,19.88698083482398
833,YBR175W,15.337341813199368
834,YML092C,34.82480488239487
835,YKR051W,103.38501826548264
836,YLR247C,7.30114527388709
837,YKL211C,73.56372050494987
838,YML064C,135.08348688731908
839,YDL007W,88.70837470886384
840,YOR299W,17.495078045206412
841,YDR139C,14.04765616398249
842,YDL134C,55.59752633757362
843,YOL077C,112.03754868671126
844,YGR238C,26.03843910953258
845,YDR101C,61.972659964461464
846,YDR076W,3.7736416581090504
847,YDR022C,67.63310649010519
848,YHR149C,5.42033372585572
849,YNL161W,17.963264313338
850,YLR196W,277.0519945868307
851,YER090W,9.04237737956678
852,YGL117W,21.68823557166394
853,YAL035W,154.22713504862614
854,YLR152C,2.41599903675816
855,YDL213C,173.59173872407302
856,YJR110W,2.71016686292786
857,YML115C,9.89796175397966
858,YAL021C,17.420272237295677
859,YML049C,32.66447210674144
860,YNL056W,2.41599903675816
861,YGR200C,10.84066745171144
862,YDR037W,88.1140902818773
863,YAL003W,13.369228943673829
864,YKL145W,150.7730752824862
865,YLR027C,133.22688540785808
866,YDR516C,4.1576304811344
867,YPR101W,7.65939143319049
868,YKL190W,7.47517443130365
869,YNL272C,154.8555891945757
870,YOL113W,6.43553469362093
871,YEL061C,39.570825689058054
872,YMR311C,66.71008668710401
873,YFR030W,21.261520143886667
874,YDL059C,52.336028059193325
875,YPL051W,2.41599903675816
