index,protein,bc
242,YDR424C,0.0
243,YPR069C,470.41513083209236
244,YPL129W,394.2760857716707
245,YDR130C,10.261669810484552
246,YDR240C,0.0
247,YKR081C,4988.217188692144
248,YDR482C,0.0
249,YLR449W,1005.395129445664
250,YJL069C,289.95534762329623
251,YML057W,3961.3174261756303
252,YLL034C,0.8076597189609416
253,YLR267W,3.862955745794879
254,YNL090W,7.679161375872666
255,YLR199C,0.0
256,YGL131C,0.0
257,YGL207W,3120.8550131801253
258,YPR164W,13.458641085221409
259,YER002W,351.9313975634277
260,YLR336C,0.0
261,YFL033C,27.023108765949072
262,YLL027W,0.6617775026930562
263,YOL111C,0.0
264,YIL055C,0.0
265,YER075C,0.0
266,YNL032W,3012.0
267,YER132C,0.0
268,YDR131C,436.8766976547548
269,YER114C,0.0
270,YGL011C,0.0
271,YJL044C,0.0
272,YOR230W,2093.492093343598
273,YHR020W,899.0895110347275
274,YEL062W,6.162000061369751
275,YDL225W,1304.4081227651848
276,YPL179W,0.0
277,YBR145W,0.0
278,YNL099C,1507.0
279,YNL192W,0.0
280,YOL045W,1298.5246073573999
281,YLL026W,5357.808813089508
282,YGL171W,0.0
283,YGL220W,0.0
284,YOL100W,0.0
285,YGR262C,120.7396037458805
286,YDR158W,473.40864552155756
287,YGL137W,13717.758224874578
288,YMR049C,5361.178944453992
289,YPR124W,384.41571774750395
290,YBR133C,25.566461360366254
291,YLR197W,4470.176945535812
292,YDR398W,0.0
293,YJL164C,257.1823266349722
294,YKL143W,2.505320768483802
295,YNL138W,2404.5426315057525
296,YGL190C,859.9578226828679
297,YGR264C,1654.1405827195085
298,YLR287C,0.0
299,YPR122W,0.0
300,YKL129C,0.0
301,YCL054W,1202.9627741964118
302,YER003C,356.6732588561136
303,YJR061W,0.0
304,YMR201C,0.0
305,YJL001W,692.1399694965784
306,YMR190C,0.0
307,YIR012W,0.7912881780557401
308,YDR453C,6330.138415646989
309,YIL104C,0.0
310,YIL079C,23.473171132794157
311,YNL088W,164.72091652468401
312,YOR351C,58.00638228038889
313,YFR016C,0.0
314,YOR362C,2429.762908995142
315,YOR303W,0.0
316,YGL216W,5.252337774026498
317,YMR105C,10640.319988376534
318,YER133W,4696.472084038038
319,YBR228W,9.759727499290905
320,YIL112W,0.0
321,YNL053W,0.0
322,YFL016C,285.1951345930589
323,YDL147W,2353.011757428401
324,YDR299W,7.904672926972427
325,YJR076C,77.38812868465081
326,YNL038W,5.556230851658621
327,YGL158W,7.169646825013578
328,YML088W,3.862955745794879
329,YHR170W,7458.624135288683
330,YFR040W,1414.4930926555212
331,YBR139W,0.0
332,YHR099W,6780.8031186397675
333,YGR154C,0.9745422496756927
334,YOR100C,0.0
335,YOR145C,1.1133515740874782
336,YDL043C,4.406554172884311
337,YNL132W,7936.211479593963
338,YIL105C,0.0
339,YLR369W,5.831115472589516
340,YML048W,1157.1371548235556
341,YJR074W,50.31260943589666
342,YJR064W,5119.451846869726
343,YOL061W,155.89405904402454
344,YIL021W,2441.4832015889797
345,YBR025C,4682.655482995443
346,YML056C,6583.688558131353
347,YLR386W,453.5253954297034
348,YBR063C,0.0
349,YLR086W,114.36662652216434
350,YMR239C,0.0
351,YEL064C,0.0
352,YML010W,0.6756284562833044
353,YLR359W,1507.0000000000002
354,YJL138C,17281.78451203846
355,YLR309C,0.09773919044992752
356,YMR218C,0.0
357,YPR073C,0.0
358,YLR129W,289.95534762329623
359,YPL262W,3287.894975177719
360,YLR421C,73.28104961929053
361,YNL181W,0.8022222632212069
362,YPL236C,0.0
363,YDR427W,300.14513044067314
364,YLR422W,0.0
365,YHR115C,11.587582184962962
366,YBL076C,5115.831150107248
367,YOL115W,23.473171132794157
368,YNL093W,195.43480805921638
369,YBR014C,0.0
370,YDR190C,12621.266432773326
371,YOR276W,0.0
372,YOR191W,0.0
373,YNL281W,0.0
374,YGL017W,2.378161619423748
375,YHR137W,0.0
376,YLR216C,10832.542511437648
377,YHR065C,9.759727499290905
378,YNL055C,19359.312926128143
379,YCL029C,0.0
380,YIL070C,10491.515207781866
381,YDR071C,1890.9173273213048
382,YGL146C,156.5159023416391
383,YOR014W,12.443840515791416
384,YML058W,3.723427246575936
385,YHR046C,0.12755596770449223
386,YOL033W,3.9546701284204464
387,YGL121C,1066.375271991694
388,YAL012W,235.07231765013148
389,YMR019W,0.0
390,YJL117W,2431.825650444755
391,YDL042C,1.6943499891210063
392,YBR149W,0.47676349546718166
393,YMR117C,0.0
394,YKL007W,0.0
395,YBR121C,1184.1815202907671
396,YLR427W,2.794519382529562
397,YDL116W,525.8090981267889
398,YPL150W,0.0
399,YGR135W,0.0
400,YKL022C,202.34047792518663
401,YLR413W,1507.235659031186
402,YKL048C,0.0
403,YDR432W,2084.720820117144
404,YJL098W,3219.0495181474957
405,YDR465C,1.4821240375304996
406,YLR187W,1.5017530708128284
407,YLR222C,3458.7690972976607
408,YJL026W,7606.478997909756
409,YJL106W,0.0
410,YDR343C,12920.333923273596
411,YIL068C,365.59597521084476
412,YBL016W,97.08907251385061
413,YNL110C,63.95759108490949
414,YMR196W,1.4821240375304996
415,YHR171W,0.0
416,YOL133W,658.0272559443841
417,YPL249C,0.0
418,YBL017C,0.7912881780557401
419,YOR054C,0.0
420,YOR073W,0.0
421,YHR014W,0.0
422,YHR088W,0.0
423,YOR125C,513.4917451608685
424,YKL166C,952.4356139925095
425,YOL123W,262.64809847160706
426,YLR409C,1295.0129570249721
427,YCL017C,0.0
428,YFL002C,5.831115472589516
429,YAL047C,0.0
430,YPR030W,1781.3927949402744
431,YBR272C,0.0
432,YAL049C,0.0
433,YER017C,0.0
434,YJL165C,0.0
435,YPR160W,21969.54280483225
436,YGL116W,8.133064638039357
437,YMR229C,2132.0788026734394
438,YPL254W,88.97606629531009
439,YDR032C,4142.501309068323
440,YMR155W,0.0
441,YKL176C,26.102870176606107
442,YOR155C,0.0
443,YLR276C,0.0
444,YNR053C,9.759727499290905
445,YKL135C,0.0
446,YDR091C,171.31527284567395
447,YDR049W,0.0
448,YBR170C,0.0
449,YEL030W,15833.047694913914
450,YDR388W,3418.0577196450863
451,YDL029W,10749.202575140767
452,YBL066C,0.0
453,YLR397C,114.47435835243914
454,YDR407C,0.0
455,YBR079C,18.753265457217935
456,YKL067W,1371.0031354250646
457,YIL147C,0.0
458,YBR227C,74.5300201354801
459,YDL047W,7069.469387546468
460,YML008C,7.735771553102237
461,YHR122W,0.0
462,YOL004W,3876.5247860796994
463,YMR303C,13053.365118153499
464,YPR189W,0.0
465,YHR105W,0.0
466,YDR188W,8484.56324787906
467,YDR142C,83.4909411862053
468,YGR267C,5004.787243515623
469,YOR215C,2.505320768483802
470,YJL050W,0.0
471,YCL030C,753.0
472,YNL113W,4863.017508674912
473,YHL039W,0.0
474,YBL023C,26.102870176606107
475,YNL213C,0.0
476,YGL070C,0.0
477,YFR003C,7.556727005606323
478,YLR006C,10.888638114388876
479,YIL106W,129.60567339328045
480,YDR129C,257.7506559024139
481,YOL103W,0.0
482,YDR310C,0.0
483,YLR248W,1509.4932902773353
484,YER089C,1.3435133143871718
485,YBL056W,648.041242707205
486,YOR144C,0.7228014513454818
487,YGL192W,0.0
488,YPL043W,3554.514804199738
489,YHR208W,49.593650627730895
490,YBR112C,0.0
491,YDL108W,7.451272761502254
492,YMR318C,139.46913356163338
493,YDR279W,123.71219134238572
494,YPL170W,0.0
495,YKR055W,0.0
496,YDL013W,0.5
497,YEL055C,2209.698410488542
498,YPR033C,0.0
499,YLR097C,9.218644361580614
500,YBL091C,0.0
501,YER052C,4358.863996193846
502,YBL046W,0.0
503,YPL194W,0.0
504,YJL076W,668.4746675000891
505,YMR268C,0.0
506,YLR291C,346.1199182291038
507,YBL039C,1679.9775191718904
508,YBR039W,16803.881261463783
509,YMR139W,0.0
510,YDR395W,72.0433226182268
511,YKL206C,1507.0
512,YKL014C,873.1728374216881
513,YAL029C,4197.897631655763
514,YDR238C,1046.9399148351363
515,YGL195W,2545.317892050914
516,YPR025C,7.451272761502254
517,YER123W,0.9745422496756927
518,YIR034C,74.39996205494965
519,YIL061C,21.9784520759653
520,YHR074W,26.818888390143428
521,YNL175C,1002.8642702627089
522,YAL002W,0.0
523,YFL007W,1.6943499891210063
524,YDR212W,6471.679528432533
525,YLR271W,9.759727499290905
526,YER178W,1205.4312522401528
527,YLR081W,0.7912881780557401
528,YMR319C,20279.59876854926
529,YLR092W,0.0
530,YOR181W,0.7912881780557401
531,YDL193W,0.0
532,YOR259C,4909.151342013917
533,YHR024C,753.0
534,YEL032W,26.102870176606107
535,YBR242W,0.0
536,YGR252W,0.0
537,YGR150C,0.6617775026930562
538,YBL064C,753.0000000000001
539,YDR219C,0.0
540,YIL037C,7.735771553102237
541,YIL076W,1207.4570478919088
542,YOR061W,11309.215005440165
543,YDR006C,0.0
544,YCR033W,0.0
545,YDR021W,0.6276072060732998
546,YPL259C,181.05271777663296
547,YKL029C,553.5683491644065
548,YGL068W,1481.9006489977442
549,YFL009W,3.862955745794879
550,YIL137C,0.0
551,YKR038C,120.7396037458805
552,YDR324C,530.067507054485
553,YGR256W,283.05606374937236
554,YPL140C,2107.7826250503003
555,YDR353W,4004.982065599357
556,YHR030C,4343.265082881884
557,YFL024C,2.378161619423748
558,YKL113C,0.0
559,YML095C,16.074866818972424
560,YMR108W,2876.4601197957045
561,YDL052C,3886.3191985437625
562,YCL035C,7.735771553102237
563,YDR116C,0.05377930808329234
564,YPL226W,0.0
565,YDL156W,0.0
566,YOL078W,2135.512283778688
567,YDL175C,150.2249881597334
568,YBR017C,262.64809847160706
569,YLR243W,0.0
570,YER098W,0.0
571,YOL059W,5.024814470892119
572,YBR129C,3.0835109958091755
573,YOL038W,0.0
574,YKL161C,0.0
575,YDR023W,5137.9160380803405
576,YGL150C,0.0
577,YHR016C,0.0
578,YDR168W,0.0
579,YER167W,0.0
580,YGR270W,723.5609769487173
581,YLR106C,2400.9094341797368
582,YGR165W,0.0
583,YPR191W,6500.985183911552
584,YIL063C,10.508724810378299
585,YNR019W,0.0
586,YLR313C,0.0
587,YEL024W,5.697106664300454
588,YER126C,961.0786531963621
589,YOR172W,0.0
590,YEL021W,0.0
591,YOR136W,4457.048082661446
592,YAL036C,0.6094239429588432
593,YDR313C,0.0
594,YLR133W,0.0
595,YAL017W,519.365591121914
596,YHR102W,1824.0926264340674
597,YNL334C,0.9745422496756927
598,YIL062C,66.02855981191985
599,YMR146C,894.1735693960705
600,YGL130W,0.0
601,YDR480W,241.6444954338118
602,YER043C,8180.403044847865
603,YFR021W,116.30251882846373
604,YJR105W,557.7631962095292
605,YJR035W,24.91454312632856
606,YOL094C,2413.7119491157723
607,YOL149W,2.505320768483802
608,YDR359C,364.041380490491
609,YPR143W,2.481132684122486
610,YOL087C,3.1427711014540556
611,YLL013C,2624.8576384157113
612,YHR179W,12094.182342788008
613,YDR092W,26.086864615192344
614,YNL323W,1.2282905960776163
615,YGR250C,183.31156514035632
616,YPL211W,863.860312354782
617,YLR347C,10844.293031629602
618,YER091C,942.2222053925685
619,YBR082C,0.0
620,YBR205W,1238.8822676072546
621,YFR008W,0.39290418933157567
622,YPR183W,299.77608972319354
623,YDR174W,660.1399036280391
624,YPR111W,0.0
625,YGL023C,0.0
626,YNL135C,4985.139409883755
627,YPR187W,501.80955106561623
628,YDL140C,764.2123591113028
629,YAL019W,0.0
630,YGL244W,0.0
631,YGL241W,208.07322755205064
632,YJL087C,356.17493180535683
633,YDR075W,0.0
634,YBL080C,4.296325310172716
635,YJR041C,15.833946260005707
636,YDR300C,200.41646577033043
637,YGR161C,12.443840515791416
638,YOR207C,2484.570501129149
639,YBR109C,5020.506576332752
640,YNR047W,0.0
641,YOR035C,0.0
642,YBR166C,9.881449715770005
643,YKL205W,223.56643820157907
644,YNL007C,2734.7530196986786
645,YMR167W,1507.0
646,YOR329C,1.0591704863654547
647,YAR002W,0.0
648,YGR240C,5742.827812918225
649,YLR433C,35.415018727382595
650,YNL068C,0.0
651,YDR499W,0.0
652,YJL090C,0.0
653,YMR205C,1400.3475396405563
654,YIL156W,0.0
655,YCL059C,153.5398148643544
656,YOR042W,0.0
657,YNL199C,0.0
658,YMR266W,7.735771553102237
659,YOR023C,0.0
660,YIR002C,240.87164911254078
661,YPL149W,0.0
662,YPL078C,791.0446392005402
663,YNL290W,608.5414089258354
664,YDR283C,0.0
665,YNL103W,23.054882450356907
666,YFR001W,1647.4812338762351
667,YPL153C,503.14856473503943
668,YHR044C,2154.3951943632883
669,YLR186W,1506.9999999999998
670,YHR027C,15189.574954590385
671,YLR314C,52.822345771131
672,YOR353C,0.0
673,YDL148C,0.0
674,YNL189W,19699.486491091997
675,YBL047C,5213.431286844751
676,YGR253C,1117.4492870299482
677,YJL109C,6146.936619844189
678,YKR014C,251.4789667297535
679,YGR054W,0.0
680,YML006C,171.72814062399917
681,YNR065C,0.7912881780557401
682,YDR416W,0.0
683,YDL113C,0.0
684,YDR449C,195.52976669026228
685,YMR291W,0.0
686,YPL104W,0.0
687,YGR130C,0.0
688,YOR272W,7085.486775470051
689,YEL056W,1345.1577253483092
690,YPR120C,0.0
691,YPL247C,2.3744766263773456
692,YDR529C,0.0
693,YJL045W,0.0
694,YHR193C,2623.831016755425
695,YOR057W,3.862955745794879
696,YNL244C,77.10251680853852
697,YOR007C,0.0
698,YHR005C,71.79362823414394
699,YMR323W,0.0
700,YDL188C,1610.711571823079
701,YKL082C,0.05377930808329234
702,YIR003W,5.556230851658621
703,YKL009W,2263.8548240536784
704,YOR017W,55.64398095242174
705,YBR245C,0.0
706,YGR145W,650.1974620868375
707,YLL029W,0.0
708,YOR232W,7811.50787322193
709,YMR224C,16.082846875714594
710,YML020W,9.759727499290905
711,YDR098C,1365.0390616864888
712,YLR215C,0.0
713,YDL179W,0.0
714,YDL060W,4742.182606740016
715,YDR239C,3.9546701284204464
716,YGR175C,11.587582184962962
717,YDR028C,3957.7851968614395
718,YPL151C,0.13444496754130597
719,YHR188C,0.0
720,YBR281C,1183.9559184920479
721,YOR358W,2.02446130937703
722,YNL260C,0.0
723,YGL004C,280.8216125241571
724,YPR003C,9.759727499290905
725,YKL012W,1.1133515740874782
726,YDR523C,418.6196828516745
727,YMR284W,0.8671657459396269
728,YJR093C,1532.714671569802
729,YMR092C,0.0
730,YJR144W,4740.761377722502
731,YHR199C,1083.987993856142
732,YDR217C,0.0
733,YBL015W,2564.5144198926732
734,YLR109W,7070.705415853266
735,YLR163C,753.0
736,YHR112C,236.4478962229884
737,YKL119C,32.11284987879224
738,YLR148W,0.0
739,YKL212W,0.0
740,YPL040C,0.0
741,YJL115W,1.3435133143871718
742,YJL197W,0.0
743,YDR001C,0.0
744,YJR022W,133.9072099311706
745,YJR109C,2407.2749534463337
746,YMR022W,125.8577448850985
747,YNL308C,7647.791377343393
748,YDR148C,103.19794342526197
749,YPL146C,0.0
750,YGR067C,0.6858782219362191
751,YDL074C,0.0
752,YLR355C,2939.416448273563
753,YLR231C,7.904672926972427
754,YJL081C,2588.235664141462
755,YOL012C,0.0
756,YPR115W,3.9546701284204464
757,YDR017C,0.0
758,YHR069C,0.0
759,YML001W,548.9198149030813
760,YPL050C,0.0
761,YLR002C,677.1310033823248
762,YKR007W,12.353294643877367
763,YBR247C,10684.640124356676
764,YDR198C,0.13434582111556304
765,YIL035C,3347.8851728114328
766,YGR047C,0.0
767,YMR315W,0.0
768,YDR422C,298.4961218780671
769,YML078W,0.0
770,YHR114W,0.7912881780557401
771,YCR088W,5192.312521999293
772,YDR394W,8689.244288055828
773,YPR108W,1466.2454868372265
774,YDR155C,11454.829516561675
775,YDR341C,77.0731065415395
776,YOR212W,104.3438177044408
777,YGR187C,0.0
778,YDR097C,0.0
779,YER029C,0.0
780,YLR450W,0.0
781,YPR023C,0.0
782,YPR054W,101.48611009466943
783,YGL227W,337.54109498601736
784,YGL141W,573.2453194327072
785,YER012W,905.7071283991476
786,YPR190C,1320.419567100991
787,YDR226W,3060.7639151805806
788,YDR301W,478.249538584074
789,YGL016W,258.54590060208216
790,YGL256W,3449.6309472121607
791,YMR120C,15.592099869079593
792,YKL010C,3141.2640837897075
793,YER172C,533.9062113192166
794,YDL111C,0.0
795,YGR040W,385.9076968802
796,YDR412W,185.20087434990913
797,YLR138W,0.0
798,YMR309C,310.834365857512
799,YGL058W,0.0
800,YLR016C,0.0
801,YLL039C,25009.3644227118
802,YAR014C,611.6831448499836
803,YLR306W,485.7581602836239
804,YLR340W,102.6529299395816
805,YOR028C,0.0
806,YOL041C,6266.515854608813
807,YML093W,1.1133515740874782
808,YBR140C,307.03405304305136
809,YMR290C,14400.580868180145
810,YFL042C,4.516174723351953
811,YJL154C,0.0
812,YML069W,1265.4129296679837
813,YGL060W,0.0
814,YDR342C,13725.524994567986
815,YEL034W,20022.57332619483
816,YJL092W,0.0
817,YBR234C,244.72778690832962
818,YIL034C,0.0
819,YPR104C,0.0
820,YNL230C,640.0216145524253
821,YOL058W,0.0
822,YKL172W,182.51664438331514
823,YDL220C,130.75771440114727
824,YOL054W,0.0
825,YPR175W,9.759727499290905
826,YML126C,7.735771553102237
827,YBL058W,1214.304462508844
828,YPR093C,0.0
829,YBR280C,43.48738139531377
830,YBR143C,764.0984409576397
831,YOR260W,295.3145949242109
832,YHR082C,0.0
833,YBR175W,0.0
834,YML092C,0.0
835,YKR051W,9.759727499290905
836,YLR247C,0.0
837,YKL211C,880.7115609139205
838,YML064C,2201.070257808944
839,YDL007W,590.8214069767233
840,YOR299W,0.8571065924741222
841,YDR139C,2.276469472130743
842,YDL134C,434.4905748158741
843,YOL077C,1756.4087394531398
844,YGR238C,0.0
845,YDR101C,114.47435835243914
846,YDR076W,0.0
847,YDR022C,2.02446130937703
848,YHR149C,0.0
849,YNL161W,76.92919792389033
850,YLR196W,4233.007254664867
851,YER090W,0.5910999656380836
852,YGL117W,0.0
853,YAL035W,2771.3800744473747
854,YLR152C,0.0
855,YDL213C,4253.119186628948
856,YJR110W,0.0
857,YML115C,0.0
858,YAL021C,0.5651023545940822
859,YML049C,1417.5866210205375
860,YNL056W,0.0
861,YGR200C,0.0
862,YDR037W,378.96135832959726
863,YAL003W,0.0
864,YKL145W,694.5828429175159
865,YLR027C,839.0703432579604
866,YDR516C,0.0
867,YPR101W,0.0
868,YKL190W,0.0
869,YNL272C,1074.0621427352269
870,YOL113W,0.0
871,YEL061C,15.034464403729555
872,YMR311C,733.3262756992166
873,YFR030W,37.236919748372244
874,YDL059C,3.0835109958091755
875,YPL051W,0.0
876,YNL085W,13187.421048250704
877,YOR018W,102.68260449057931
878,YBR160W,2882.6018386795163
879,YOR001W,0.0
880,YBL021C,6.699366885786335
881,YGL090W,0.0
882,YNL141W,0.0
883,YOR317W,1855.6931958661391
884,YDL159W,153.51486362416787
885,YLL040C,2663.001693569786
886,YOR090C,143.4553713682053
887,YNR039C,0.0
888,YLR432W,8147.024882814197
889,YLR288C,1692.8668289491754
890,YDR312W,26.102870176606107
891,YMR059W,7.735771553102237
892,YGR002C,0.0
893,YHL010C,0.0
894,YPR034W,3.9546701284204464
895,YLR320W,0.0
896,YLR438W,18504.190978544866
897,YBR120C,105.71377155041571
898,YMR241W,825.9907262035556
899,YGL097W,0.0
900,YPL037C,1693.2505302648954
901,YER155C,345.1663198084637
902,YIL007C,0.0
903,YPL218W,150.09368736932078
904,YGL081W,7.62841199306742
905,YDR211W,83.6146637211848
906,YLR154C,93.70923518016397
907,YDL006W,2613.7943767763377
908,YFR024C-A,0.0
909,YHR135C,911.2483422404065
910,YPR016C,13227.08603253951
911,YPL031C,3931.7439942137876
912,YNL330C,0.0
913,YDR229W,0.0
914,YCL042W,0.0
915,YDR036C,245.2535243052975
916,YNL112W,0.09844206523442296
917,YLR117C,0.0
918,YJR065C,819.947930908538
919,YBL003C,2208.511100182739
920,YCL028W,9331.595311294577
921,YNL025C,0.9745422496756927
922,YOL010W,0.0
923,YOR370C,779.2958792322481
924,YKL144C,4.516174723351953
925,YER125W,216.97451273767157
926,YBL104C,1836.234171226396
927,YLR024C,5.831115472589516
928,YPL032C,0.0
929,YGL035C,0.0
930,YAL015C,65.64676139569512
931,YHR087W,1.0816275310597896
932,YLR304C,13685.016829979586
933,YER030W,0.0
934,YGR005C,0.0
935,YPL135W,0.0
936,YMR116C,0.0
937,YMR094W,3.0080957366407506
938,YNL201C,224.6855355331449
939,YPL038W,2.276469472130743
940,YOR310C,323.7918911544376
941,YDR386W,9.587808290024553
942,YKL021C,0.0
943,YER073W,0.0
944,YER165W,1024.5437865820948
945,YBR198C,313.1343107995823
