index,protein,ec
393,YMR322C,2.9108323021154553e-49
394,YBR207W,0.010446022421439773
395,YJL061W,3.0896532609846882e-09
396,YHR136C,3.379664412738338e-14
397,YGR138C,0.12942136033240229
398,YER105C,4.02277836674218e-11
399,YDR329C,0.0003157564317813588
400,YER009W,4.378713202514696e-15
401,YGR082W,0.0012210731622438852
402,YJR152W,0.004213499582421564
403,YNL265C,4.8664913975397166e-27
404,YIL036W,4.187985850737821e-08
405,YMR272C,0.006655537919657369
406,YLR191W,0.0003750670124431857
407,YKL150W,0.0002176279984585514
408,YGR028W,0.0004235133948720819
409,YDR363W-A,0.0001482255620856828
410,YGL064C,1.5638685063692198e-17
411,YNL002C,2.6109785371937703e-06
412,YGR281W,0.10168503244405641
413,YJL030W,0.013371455532215318
