index,protein,ec
583,YML127W,0.009097073503602235
584,YMR223W,0.10066951490293578
585,YGR274C,0.0030128238203821034
586,YHR158C,0.023282522747684685
587,YGL066W,0.0010472200158924126
588,YOR227W,0.002619545757069438
589,YML098W,0.003732980543415646
590,YGR209C,0.1038263045677843
591,YPL235W,0.004266685806860062
592,YDL106C,0.05197499503766769
593,YDL056W,0.08088085400346044
594,YPL082C,0.0012713121116818854
595,YJR064W,0.0044696305953326925
596,YOR123C,0.0688582393022678
597,YOR304W,0.035404686377127785
598,YLR321C,0.003701639003244825
599,YOR358W,0.001086097926618982
600,YBR157C,0.003085964787653442
601,YML081W,0.0051447338247089
602,YBR025C,0.00779115329962964
603,YIL021W,0.003917840163657262
603,YIL021W,0.0044696305953326925
604,YKR035W-A,0.011466430637225328
605,YOL145C,0.004405056448590916
606,YHR127W,0.0010204930796502982
607,YDR181C,9.266687302187078e-06
608,YDR227W,0.004266685806860062
609,YHR187W,0.0015509465164247301
610,YGL113W,0.007526784007771616
611,YJR093C,0.01738807566883351
612,YBR103W,0.016467700485731703
613,YIL143C,0.01676179033589137
614,YJR066W,0.03379890588360342
615,YLR278C,0.0054594058200320575
616,YML065W,0.004639093485988364
617,YFL036W,0.08357860159514026
618,YGR126W,0.0004523175470794137
619,YML010W,0.004266685806860062
620,YHR067W,0.002057614193986539
621,YPR052C,0.0010472200158924126
622,YPL138C,7.119372424760089e-05
623,YLR148W,0.07886689606709482
624,YLR310C,0.010255430725486181
625,YMR043W,0.009177936678108529
626,YPR086W,0.16396927522317273
627,YPR135W,0.005029215741145198
628,YJL115W,0.001086097926618982
629,YLR058C,0.0010472200158924126
630,YPL119C,0.029918436336998432
631,YDR080W,0.022112589016154982
632,YGR056W,0.0023442991504986285
633,YLR103C,0.001086097926618982
634,YDR328C,0.000609793355592207
635,YLR371W,0.015512899802874958
636,YIR010W,0.0005037265005323174
637,YML015C,0.008235882996567256
638,YOR020C,0.005110560176829257
639,YMR227C,0.000609793355592207
640,YHR216W,0.00038276748860719247
641,YER018C,0.0002237729556000169
642,YDL185W,0.01647765631889013
643,YJR042W,0.0056163372394978164
644,YKL042W,0.001086097926618982
645,YER169W,0.0029002852152957585
646,YCL051W,0.11982304968246535
647,YPL146C,0.031577420097879144
648,YBL002W,0.003917840163657262
649,YKR048C,0.10167520263396945
650,YHR054C,0.0628676833738085
651,YDR190C,0.015285136486133789
652,YDL074C,0.005029215741145198
653,YLR305C,0.009028652142961772
654,YLR355C,0.00867980649975897
655,YOR295W,0.009235779317366547
656,YDL055C,0.00909614516278932
657,YKL002W,0.061216832683259365
658,YHR090C,0.06292361539195404
659,YJL081C,0.0031749312063624096
660,YOR038C,0.1932736033701601
661,YNL273W,0.0056219238996225865
662,YOL012C,0.01004212100662938
663,YLR071C,0.00593722948695411
664,YDR293C,0.003917840163657262
665,YOR083W,0.0066382393846969225
666,YNL333W,0.01738264292743661
667,YHR008C,0.0015509465164247301
668,YHR146W,0.018725003869423874
669,YLR115W,0.027980345276208785
670,YER177W,0.019770190524798857
671,YPL124W,0.0056163372394978164
672,YDR392W,0.0010472200158924126
673,YGR186W,0.0027219930187541313
674,YMR035W,0.0076310530060478415
675,YAR018C,0.02724920626236525
676,YLR085C,0.03447869040215218
677,YIL035C,0.02140971863150661
678,YGR047C,0.04660809195477179
679,YBR215W,0.005910051213685774
680,YBR289W,0.03276320171726998
681,YBR107C,0.011370190808265327
682,YDR451C,0.03921776997856652
683,YHR084W,0.00038276748860719247
684,YDL042C,0.023434445290346436
685,YPR108W,0.01560890367869531
686,YMR117C,0.0011927200131719956
687,YNL021W,0.0025359591119691444
688,YER093C,0.008899880660150072
689,YIL128W,0.0002237729556000169
690,YHR172W,0.0367183262058908
691,YDL116W,0.0231384673154233
692,YDR155C,0.004773357860405545
693,YDR356W,0.0025154009700058587
694,YGL075C,0.000609793355592207
695,YGL252C,0.0
696,YMR001C,0.0
