index,protein,bc
354,YDL047W,24140.82187100572
355,YML008C,4602.600907113314
356,YJR100C,3720.8361624209383
357,YMR303C,1557.4560357934615
358,YMR078C,15571.634613117161
359,YDL233W,1871.5339764888013
360,YIL009C-A,0.0
361,YPR189W,60310.51754410029
362,YJL178C,2490.7988604925863
363,YBR137W,15.29329420807958
364,YEL022W,39160.91624182032
365,YAL022C,408.95356251898494
366,YJR137C,1524.4592931096988
367,YNR066C,729.3445820431563
368,YGL140C,266.0479917691952
369,YDL107W,609.9482721225739
370,YNL213C,5060.395433298413
371,YER039C-A,3061.0439892070895
372,YFR003C,9345.623093148772
373,YIL106W,1549.8159695930553
374,YLR248W,892.2666120740555
375,YLR277C,16212.574966636745
376,YER089C,15511.413888599061
377,YOR144C,5095.166772584073
378,YGL103W,38828.84027062484
379,YCR038C,5793.540950654901
380,YBR112C,5349.486037231003
381,YBR214W,10462.516549782058
382,YNL322C,691.789239169399
383,YLR441C,67791.68826154867
384,YKL152C,14884.34911206939
385,YKR062W,2974.5624821127726
386,YOR062C,1198.2798838713704
387,YDL205C,765.2805971434785
388,YKL046C,4708.445373555381
389,YOR223W,1280.0834574773403
390,YPL069C,1039.0556034933845
391,YEL055C,9591.077845942898
392,YJL145W,0.0
393,YPR105C,3936.724794630096
394,YER052C,684.3486359284057
395,YPL194W,1377.1523715360663
396,YOR211C,4031.6042222343117
397,YHR123W,5168.634377904183
398,YHR191C,16593.782508445074
399,YPR163C,849.5245647600417
400,YDR003W,2041.782778454977
401,YDR395W,7071.854449131654
402,YNL219C,7456.2518729376125
403,YDL144C,4362.601252417672
404,YOR008C,4063.9858690480405
405,YOL047C,1778.6883420914182
406,YBR095C,5571.058010072278
407,YMR047C,15815.952488138148
408,YKL187C,2468.7682129768014
409,YIL067C,78.96654700600848
410,YIR034C,6685.620184248048
411,YIL061C,12433.506557843066
412,YPL097W,562.0778126880933
413,YDR348C,14531.146375672852
414,YDR314C,4567.121398877
415,YNL175C,17139.99069274824
416,YDR073W,286.8374346221049
417,YDR303C,16260.4980698521
418,YDR540C,868.018995151511
419,YBR040W,1658.416195318673
420,YOR065W,4534.6455521890075
421,YDR212W,11782.118500350494
422,YDL166C,1932.8987887071385
423,YMR027W,3574.9706395896665
424,YBR004C,351.22560237410545
425,YPL201C,238.65559048462674
426,YKR090W,0.0
427,YOR209C,1963.06043167602
428,YDL193W,801.4957383777328
429,YGR252W,24130.7496176781
430,YER105C,4008.9738956185925
431,YOR051C,839.3479430338188
432,YGR251W,2181.3223866407425
433,YBR151W,10074.688097752938
434,YBL064C,10447.667569443907
435,YDR219C,629.5508194147562
436,YGL064C,9257.043713460484
437,YIL037C,407.37875939856417
438,YDR165W,2531.077554266579
439,YBR287W,881.6783297349333
440,YCR033W,4632.424147865631
441,YMR296C,4780.082038759271
442,YPR112C,12898.431608980967
443,YDR021W,8912.698203657004
444,YNL001W,4425.741699914076
445,YOL068C,182.72285066064913
446,YER007C-A,5149.062631958151
447,YKL029C,16767.81289420049
448,YDR324C,17293.26064952013
449,YPR035W,7049.860431280407
450,YDR353W,6034.148130692542
451,YPL066W,6173.124427493989
452,YHR124W,7888.029551357501
453,YER063W,7208.703014472856
454,YKL184W,28.407133133125228
455,YFR031C-A,18986.850144777873
456,YEL018W,15707.269087196324
457,YPL101W,9626.5606643207
458,YFL024C,13659.315129283244
459,YKL113C,14588.774789035942
460,YOL137W,325.6359601138405
461,YML095C,2413.8844478562396
462,YIL144W,4033.7483227028524
463,YPR098C,152.87670610560662
464,YAL058W,319.7780429533483
465,YIL138C,534.6834458855927
466,YPL209C,4988.892819743308
467,YFL025C,64.56495788837475
468,YBR283C,1645.0643880342723
469,YER098W,545.164289706972
470,YOL038W,13565.900676640678
471,YHR016C,24853.31437456674
472,YDR168W,543.7371626613186
473,YJL183W,2523.9401622600544
474,YOR049C,475.58344558597884
475,YNL269W,77.64789203564749
476,YIL063C,3995.12800593858
477,YLR313C,0.0
478,YOR172W,216.10690881598802
479,YNL005C,46531.65907319152
480,YNL193W,118.93493530386569
481,YFL049W,7223.044521046828
482,YBR152W,16673.35336790291
483,YAL017W,3962.662794022483
484,YKR025W,9381.089178109154
485,YDL033C,10404.72153244106
486,YGR163W,5155.547857079001
487,YOR354C,4125.457573162817
488,YIL077C,89.03584186784904
489,YNR070W,0.0
490,YHR205W,4419.789667103343
491,YOR096W,29880.516781274076
492,YER043C,3633.744443059812
493,YKL038W,7383.709258500242
494,YHR192W,248.58967346425953
495,YBR185C,1829.3440878928536
496,YJR039W,0.0
497,YLR406C,10466.695645376332
498,YHR017W,1500.3089471389071
499,YDR147W,0.0
500,YGR250C,4527.976805230422
501,YKL182W,59850.096219775434
502,YLR272C,1921.15166787674
503,YEL041W,761.3952387356534
504,YNL009W,10315.246128534356
505,YBL020W,5230.772633524037
506,YPR111W,1334.6435382953864
507,YLR005W,5532.6189827368835
508,YPR187W,50661.65613029048
509,YIL153W,0.0
510,YNL314W,385.42044815054754
511,YDL140C,12965.724394728837
512,YGL244W,8546.135418212332
513,YGR278W,2.73994282075877
514,YLR147C,5573.268238550165
515,YKL089W,3403.740681655879
516,YMR193W,7813.071918135041
517,YJR041C,6539.6124821925605
518,YOR137C,14587.111348050934
519,YMR202W,0.0
520,YLR049C,1732.1337139053173
521,YBR166C,585.981799068921
522,YOR329C,3678.3771935098466
523,YGR240C,23252.857577711457
524,YML079W,11813.540897248633
525,YDR499W,3723.8724471076366
526,YPR081C,4562.384039484278
527,YDR475C,3474.53439277159
528,YDR420W,691.7294199889151
529,YMR266W,4905.13410026832
530,YPL078C,1385.6604842954227
531,YNL290W,18364.0548973698
532,YKL164C,106.2864963685907
533,YFR001W,12571.423147594853
534,YGR106C,5303.075338748879
535,YNR050C,13162.435592672302
536,YHR044C,108.62216819944051
537,YGL228W,16718.84189338447
538,YHR027C,2789.1678032540567
539,YOR353C,4311.908847023372
540,YML055W,5184.821779797068
541,YER139C,1335.4574662850023
542,YGR097W,11022.794370582062
543,YMR025W,2924.780752960444
544,YHR202W,663.6351353496722
545,YLR182W,6035.721911353317
546,YBR201W,59.56997235109417
547,YGR003W,1164.274236256066
548,YHR140W,58.28471908345751
549,YIR021W,7779.686019376664
550,YLR128W,33.20072328356632
551,YMR291W,1272.2951395301577
552,YOL063C,122.36593473250997
553,YOR272W,61350.4614054798
554,YPR024W,13234.423664124592
555,YPL247C,0.0
556,YPL145C,4510.305212475996
557,YDR501W,1441.9078704683632
558,YHR193C,8992.461134231757
559,YJR033C,15408.609444122008
560,YNL244C,2844.025730403166
561,YGR124W,3754.3925922231974
562,YBL005W,5333.222973390895
563,YIR006C,3512.1788205854687
564,YOR017W,309.99719887706954
565,YJL060W,0.0
566,YBR245C,33255.54509672215
567,YGR145W,28118.446316806858
568,YCR020W-B,2238.5918285695366
569,YGR212W,3781.5921772721276
570,YMR224C,10868.925437373871
571,YDR098C,23892.2445839275
572,YBR003W,2227.2372720712146
573,YFL054C,531.7556663965279
574,YJL194W,396.7296749733941
575,YBR281C,808.6139443491328
576,YDR171W,25264.327167726333
577,YNL260C,0.0
578,YDR120C,1325.5435993368576
579,YJR144W,127.22013418016628
580,YPL006W,8335.52576317311
581,YLR163C,5285.491710264835
582,YER087W,228.02055322279224
583,YGR081C,10820.906614623103
584,YHR112C,955.9625188869248
585,YKL119C,4723.164571619128
586,YDL008W,9287.273049361302
587,YPR052C,3558.166931023379
588,YLR148W,9505.336130865224
589,YBR001C,10842.41215850586
590,YJL115W,3969.969346786318
591,YGR056W,38398.828089159884
592,YJR022W,475.6674820860818
593,YGR181W,8747.372478982083
594,YKR088C,4578.690595572328
595,YNR024W,2927.842313182101
596,YLR341W,3495.570478659061
597,YDR288W,1945.417340980485
598,YPR083W,2213.450290327148
599,YMR064W,3491.248722098339
600,YKL112W,17519.758239559873
601,YPL244C,1246.451330825086
602,YGR222W,2087.4966821700723
603,YLR188W,85.53130169685275
604,YGL186C,408.3580152705406
605,YDL081C,53190.0827861979
606,YLR022C,8993.15324642704
607,YNL159C,2214.8843655290852
608,YPL050C,3665.304208635473
609,YGL027C,6320.397509454753
610,YGR166W,0.0
611,YGR047C,20499.897845074236
612,YDL194W,0.0
613,YML078W,95.26700479948053
614,YOR190W,1695.914032050358
615,YDR333C,1937.1985536943773
616,YDR155C,3044.0936059537416
617,YGL075C,1720.5208740095072
618,YAL020C,1781.6220718826846
619,YDR109C,39.14394838016478
620,YOR111W,8241.719653636239
621,YFL026W,2689.990649881261
622,YGR108W,8255.82459782005
623,YFR041C,1909.8875817649491
624,YPL085W,5491.701393225377
625,YGL263W,11002.24594408049
626,YER113C,385.2833706022083
627,YLR004C,175.61375778005748
628,YBR054W,631.0454612736112
629,YPL010W,2646.103190399261
630,YKL213C,16759.94195334327
631,YPR054W,2968.1779747743058
632,YDL121C,3953.575499912293
633,YML050W,1080.8455896998778
634,YNL115C,1674.3533147313613
635,YLR033W,7578.019922572423
636,YLR256W,2848.9397086769236
637,YPR140W,1930.4140919996862
638,YGL016W,8408.060189650112
639,YCR036W,196.2287757759944
640,YGL256W,1804.3644745116787
641,YBR191W,1707.5190453445398
642,YMR300C,8928.014816066032
643,YOL088C,2260.1202528496315
644,YPR128C,1051.642972264224
