index,protein,dc
377,YDL230W,90.13743839719594
378,YLR096W,449.58243118489116
379,YHR030C,201.2334183861883
380,YEL018W,96.16784421671028
381,YLR180W,96.94152374116699
382,YFL024C,202.2447636150078
383,YGR005C,127.44664811550797
384,YJL095W,309.45688046929945
385,YBL051C,97.24981582730658
386,YJL005W,66.67332479486542
387,YMR116C,50.373378105529895
388,YJL039C,23.20881083014693
389,YLL001W,98.38023140212916
390,YOR171C,7.246778296483289
391,YCL035C,31.778019008285945
392,YGR231C,6.900819755643411
393,YDR490C,70.48578936750462
394,YPR133C,87.76934346291279
395,YOL005C,129.38102021763285
396,YPL180W,145.17273613243802
397,YCL032W,14.5606084288118
398,YCR073C,28.135377394017862
399,YOL078W,144.71107422829505
400,YIL144W,85.34338754505067
401,YBR125C,64.70806774935237
402,YDR060W,38.37493754234747
403,YKL068W,73.52399867483715
404,YBR198C,178.95977059930016
405,YDR460W,16.93004183881406
406,YER165W,77.73389244143875
407,YPL118W,25.818642042856936
408,YER025W,267.13204866571624
409,YML025C,17.430835361925258
410,YDR443C,138.89729939683443
411,YJR082C,96.16784421671028
412,YCR008W,1.67726831984301
413,YER036C,39.05910610758963
414,YMR036C,234.59920803866063
415,YIL113W,20.421301309618798
416,YER040W,68.05058010006461
417,YPL209C,13.04235608140124
418,YJL172W,18.40347882794827
419,YOL036W,41.688706877723284
420,YAL043C,154.71753636611245
421,YIL095W,109.85737603431762
422,YDL031W,66.75742410984573
423,YOL116W,66.67332479486544
424,YOL138C,115.95675666243433
425,YKL161C,205.34273523840244
426,YNL217W,18.40347882794827
427,YHR013C,66.75742410984573
428,YIL026C,18.97168122279642
429,YGR237C,66.67332479486544
430,YOR178C,200.17745228257905
431,YHR016C,39.437334466551576
432,YIL129C,41.688706877723284
433,YDR168W,21.7879553003541
434,YER167W,282.5782030578935
435,YHR128W,6.52117804070062
436,YGR196C,12.94935164188756
437,YGR270W,46.840269537947314
438,YER111C,18.38601653623384
439,YJR059W,16.27445406701061
440,YGL049C,51.20436657576988
441,YPR191W,51.07762677869197
442,YIL125W,31.778019008285945
443,YDR176W,178.95977059930016
444,YOL016C,4.73320769228452
445,YKR058W,20.673201718696912
446,YGL105W,31.805567043149004
447,YHL025W,138.89729939683443
448,YER126C,97.46840620686675
449,YDR448W,193.0444603037949
450,YPL256C,48.84170979088701
451,YDL155W,226.68660916590662
452,YPL237W,154.71753636611245
453,YPL086C,66.67332479486544
454,YAL031C,154.71753636611245
455,YGL151W,138.89729939683443
456,YPL137C,131.37133907359762
457,YOR174W,138.89729939683443
458,YDR515W,24.862748385943988
459,YJR089W,13.04235608140124
460,YJL141C,84.64917766531858
461,YGL019W,257.9679991301287
462,YML074C,263.72644295498367
463,YAL016W,67.0237084736335
464,YFL049W,138.89729939683443
465,YLR133W,1.4400047761139
466,YAL017W,137.196896189888
467,YJL084C,82.93520530838359
468,YML036W,19.32592782421345
469,YJL041W,102.95720856526754
470,YCR028C-A,32.59769097950569
471,YHR143W-A,127.44664811550797
472,YPL204W,310.4391553238278
473,YPL016W,138.89729939683443
474,YHR102W,65.34169567035052
475,YKL080W,75.28854726572192
476,YCL043C,52.83480521811546
477,YBR225W,175.52677625581757
478,YBR260C,38.89525604217633
479,YJL176C,138.39570853786452
480,YBR156C,13.04235608140124
481,YER183C,66.67332479486544
482,YBR142W,144.75725199527096
483,YML102W,45.67167626022866
484,YDR457W,59.94331926138804
485,YDR480W,60.10439447561584
486,YCR030C,58.30039772378606
487,YKR096W,149.2054569324053
488,YBR200W,94.1883771045846
489,YMR079W,7.52896435778705
490,YPL026C,15.77080486186047
491,YGR140W,13.04235608140124
492,YLR423C,53.03965368646857
493,YKL103C,101.91848508192557
494,YDR359C,202.2447636150078
495,YBR018C,30.33624416719037
496,YPL049C,92.24216791360926
497,YPR143W,163.00491852826661
498,YPR010C,268.2439967767638
499,YLR210W,39.4708605268282
500,YLL013C,161.9305768235821
501,YER166W,12.05008052911988
502,YGR203W,4.17089271044293
503,YJL157C,69.0134350972472
504,YDR038C,18.40347882794827
505,YGR250C,34.14099066905803
506,YKR028W,42.89842221209814
507,YPL211W,154.71753636611245
508,YIL115C,141.05074953967636
509,YPR040W,54.75613319855268
510,YKL139W,15.315952755330319
511,YOR099W,18.40347882794827
512,YNL243W,64.17570939070544
513,YLR347C,22.718752557361125
