src_idx,dst_idx,weight
463,143,42511
207,469,42506
976,145,42434
158,651,42430
312,993,42379
198,981,42377
394,976,42344
563,976,42328
265,692,42320
295,624,42277
602,979,42271
159,891,42256
984,654,42226
739,799,42202
706,23,42186
907,850,42142
292,949,42111
47,733,42108
822,405,42063
692,362,42052
169,387,42007
145,745,41996
973,953,41984
876,99,41949
692,437,41919
146,449,41914
899,221,41890
793,846,41868
907,744,41807
322,789,41794
541,635,41705
794,596,41676
629,342,41641
143,342,41637
622,397,41612
739,604,41603
1001,921,41550
53,123,41515
698,445,41506
225,145,41492
265,667,41387
551,595,41359
634,1001,41358
731,775,41334
848,949,41334
688,706,41278
695,276,41228
421,25,41200
608,596,41192
158,356,41163
42,313,41135
691,443,41133
695,872,41098
124,604,41080
153,949,41044
153,714,40986
525,71,40952
312,787,40913
232,811,40894
394,184,40889
47,818,40862
681,733,40853
117,495,40835
739,745,40759
995,760,40718
993,412,40713
700,788,40701
733,321,40695
547,956,40677
285,126,40637
930,691,40599
695,134,40585
462,541,40585
569,708,40580
709,388,40527
80,907,40515
209,80,40512
124,798,40456
220,774,40446
691,405,40443
295,1042,40432
395,341,40401
822,743,40371
418,554,40353
57,805,40304
688,207,40302
752,563,40290
153,440,40288
991,823,40234
744,36,40180
153,511,40130
49,285,40109
692,284,40070
722,740,40033
622,1,40018
264,171,40017
667,65,40015
557,949,40001
738,511,39909
164,792,39905
384,723,39885
365,329,39884
734,465,39808
695,731,39782
710,123,39777
943,688,39767
563,708,39754
1051,792,39714
717,651,39704
388,891,39700
190,984,39679
646,604,39639
993,775,39617
542,397,39584
529,286,39572
19,774,39569
1045,446,39560
220,904,39558
371,143,39515
492,389,39463
412,949,39377
823,372,39374
907,36,39331
542,361,39302
143,717,39294
377,552,39236
312,39,39235
564,158,39227
949,321,39192
159,1030,39187
50,40,39184
67,211,39176
49,886,39173
80,515,39153
440,577,39144
622,787,39142
646,511,39020
143,673,39008
731,949,38996
375,160,38979
629,810,38895
707,431,38841
993,596,38806
117,805,38802
598,809,38799
604,39,38797
67,953,38790
492,70,38757
224,1052,38747
1045,145,38744
622,276,38726
632,383,38704
57,891,38662
117,152,38632
986,139,38604
62,738,38593
900,1042,38572
899,707,38497
342,667,38469
843,288,38443
261,630,38437
36,904,38412
615,595,38369
459,1006,38368
662,1025,38367
733,829,38366
145,1019,38359
245,691,38306
931,134,38286
914,284,38276
383,39,38266
446,57,38238
80,850,38220
211,888,38220
622,596,38152
794,577,38134
667,794,38116
587,305,38066
827,591,38037
22,167,38034
123,259,38033
153,124,38027
412,596,38006
629,161,38005
985,205,37995
729,56,37967
943,437,37953
563,355,37953
394,155,37931
818,730,37929
135,178,37928
202,639,37890
542,511,37778
143,402,37758
377,198,37664
567,439,37659
444,23,37638
517,145,37623
604,949,37610
198,1004,37604
529,651,37589
335,21,37578
511,596,37565
132,558,37555
143,848,37543
899,923,37533
921,936,37529
375,604,37506
449,90,37481
626,365,37472
377,460,37469
190,616,37431
910,383,37398
143,192,37391
124,449,37386
59,440,37378
953,790,37351
454,536,37318
1045,563,37317
557,622,37304
542,744,37290
438,733,37269
42,383,37268
22,465,37267
176,439,37223
375,389,37188
565,624,37186
2,610,37172
739,401,37171
2,595,37143
171,447,37129
569,184,37092
213,33,37068
914,362,37038
691,829,37020
791,810,37000
146,787,36996
822,646,36990
394,953,36986
207,733,36971
688,355,36970
953,437,36962
581,199,36959
759,979,36861
802,692,36853
838,666,36811
394,198,36799
866,755,36797
743,730,36775
342,775,36762
563,543,36742
643,923,36698
853,729,36682
438,463,36675
145,708,36669
412,449,36656
475,834,36648
730,788,36641
682,207,36640
943,145,36607
159,759,36601
681,691,36580
822,954,36570
1003,362,36565
746,767,36553
419,306,36547
542,80,36532
99,437,36518
739,579,36517
739,567,36457
692,146,36413
153,397,36407
973,437,36390
688,955,36378
973,342,36374
303,651,36363
143,1034,36358
914,511,36356
1045,899,36329
903,122,36322
143,315,36315
914,663,36311
914,146,36278
207,145,36273
62,65,36271
822,342,36255
505,563,36220
892,469,36211
398,480,36205
622,182,36152
67,762,36134
153,65,36130
953,576,36113
388,757,36068
828,620,36050
622,511,36026
1021,467,35999
198,651,35999
692,511,35990
721,288,35975
1001,802,35938
297,808,35926
688,99,35902
557,134,35893
563,101,35881
375,681,35875
743,946,35838
49,515,35819
34,224,35769
969,645,35761
943,733,35719
211,805,35690
643,90,35658
597,666,35637
124,412,35592
953,342,35578
692,276,35562
49,982,35553
265,794,35475
478,123,35472
509,440,35459
563,155,35456
153,663,35438
802,134,35431
818,70,35418
1037,662,35387
953,524,35361
397,738,35359
953,1025,35343
798,738,35327
653,598,35321
960,738,35306
117,149,35298
159,540,35241
71,207,35213
397,342,35185
105,794,35170
629,145,35164
342,482,35136
71,691,35128
360,749,35118
931,802,35114
851,926,35092
646,207,35061
67,307,35039
953,460,35038
215,106,35029
643,254,35026
557,677,35021
449,596,35019
822,70,34986
183,372,34982
123,891,34975
189,604,34955
1018,451,34947
362,449,34947
794,65,34915
594,718,34900
440,284,34900
861,745,34892
1045,805,34876
323,691,34868
124,983,34831
67,394,34817
879,767,34799
307,437,34737
173,160,34680
861,799,34666
759,975,34662
662,199,34660
733,268,34611
146,794,34608
557,794,34585
853,766,34572
603,938,34525
86,321,34519
692,105,34503
548,594,34502
547,704,34443
212,774,34438
87,604,34434
643,469,34415
212,715,34414
747,995,34389
492,169,34338
873,666,34321
153,993,34301
615,211,34296
557,376,34290
899,691,34287
319,681,34278
812,287,34253
153,689,34232
207,302,34216
146,949,34161
105,65,34155
200,706,34148
907,774,34141
743,651,34101
977,249,34090
198,155,34033
932,145,34013
83,90,33997
397,449,33979
706,647,33965
234,118,33842
118,551,33769
802,145,33746
781,489,33734
622,284,33733
146,1,33731
608,810,33720
62,692,33707
1034,730,33697
688,802,33695
783,651,33655
594,918,33654
351,709,33652
363,635,33652
72,195,33625
627,829,33595
622,993,33590
804,178,33583
891,936,33567
143,233,33563
105,775,33554
62,335,33553
193,757,33553
691,733,33552
211,178,33547
798,794,33530
931,692,33524
160,90,33509
23,651,33499
511,39,33493
297,959,33491
794,284,33488
394,517,33477
505,708,33477
458,735,33439
931,557,33438
1045,977,33432
384,1004,33410
643,207,33403
334,651,33380
977,383,33376
802,667,33370
802,449,33325
739,176,33274
62,342,33273
931,719,33272
837,757,33267
738,766,33265
405,881,33262
117,910,33257
560,563,33256
476,521,33231
756,907,33219
972,199,33196
505,517,33195
95,1019,33194
86,342,33169
149,357,33131
1025,437,33117
5,496,33100
563,552,33100
80,19,33096
733,717,33091
692,814,33067
394,688,33010
189,300,32918
76,936,32909
440,111,32898
235,629,32893
557,124,32871
388,183,32859
397,872,32856
153,146,32854
778,738,32830
438,176,32829
542,907,32827
224,594,32808
831,691,32806
710,183,32804
153,182,32794
563,299,32791
238,472,32789
80,540,32769
535,881,32755
993,105,32753
818,289,32752
461,706,32717
1019,482,32716
685,96,32713
145,553,32706
681,145,32688
189,342,32686
67,198,32680
254,818,32672
665,651,32658
629,667,32635
34,217,32616
907,759,32615
347,39,32605
1020,924,32578
665,375,32576
850,904,32571
463,799,32565
159,566,32555
189,105,32535
124,362,32515
99,651,32511
646,691,32501
822,90,32500
397,65,32474
189,690,32463
691,90,32443
211,702,32432
557,581,32410
225,90,32407
143,596,32381
692,604,32367
319,1008,32338
976,1019,32334
532,49,32315
865,1002,32308
397,105,32303
594,183,32267
363,462,32212
706,465,32207
691,96,32207
692,134,32155
159,963,32144
179,616,32112
963,39,32111
691,604,32087
977,57,32073
791,679,32048
643,245,32017
512,1025,32005
143,1038,32003
205,869,31999
