index,protein,ec
293,YDL108W,0.005012502620940558
294,YOR138C,0.00021232400318430076
295,YPL122C,0.003654245970125028
296,YJL085W,0.0012459769802477807
297,YLR031W,0.0008315092429669164
298,YDR167W,1.5206147596036351e-106
299,YPR051W,3.745484389287021e-05
300,YGR286C,2.1479277705442252e-07
301,YPL267W,1.0369156048395578e-05
302,YNL239W,0.022337266534554447
303,YER174C,0.0008590043581173022
304,YDL126C,0.0013470375433973073
305,YPR022C,8.740586803444765e-107
306,YOR258W,7.753425946756143e-107
307,YMR289W,0.0045178535163871636
308,YNL107W,0.006797728599128365
309,YML043C,0.01659620170979968
310,YKR010C,0.007246028722475713
311,YIR037W,0.0009503120913301094
312,YIL046W,0.010339510954314322
313,YLR026C,0.00948411125431314
314,YLR270W,1.3690460942004915e-106
315,YOR223W,0.00011355251988747988
316,YDR082W,7.95563821367953e-92
317,YDL013W,0.005815933721579723
318,YPL069C,0.06978683600733787
319,YDR140W,0.0005494478101876698
320,YMR033W,0.00924777682898071
321,YDR411C,0.00460848030453767
322,YGL090W,0.00440124323437213
323,YPL219W,0.0036457690606633048
324,YNL118C,6.3944842138841946e-83
325,YJL145W,3.683879564586716e-108
326,YHR107C,0.00036878946648939665
327,YOL126C,0.0028380166523873694
328,YPR105C,0.0536407448741904
329,YKL214C,0.00048141686656179294
330,YER052C,0.005663180949319364
331,YBL091C,0.0018498749457031656
332,YKL132C,2.59996668478416e-108
333,YJL184W,0.0014493126637755722
334,YMR275C,0.005532910024901218
335,YJL097W,0.006535609857588
336,YGR075C,0.0023448124867833427
337,YPL173W,0.01635295192234003
338,YMR121C,6.361029121070926e-05
339,YIR035C,0.04744956947278343
340,YHR123W,0.002083902174785144
341,YIR001C,6.64922772270576e-92
342,YIR033W,0.005688539162378808
343,YNR039C,3.589255985480135e-107
344,YER180C,0.014408800026145047
345,YIL122W,0.01013064896124178
346,YLR291C,0.5325986301119547
347,YPL088W,0.11275133944537016
348,YLR432W,7.541436295592407e-107
349,YJL058C,0.0485342108520322
350,YDR027C,8.250540582078859e-107
351,YGR195W,0.013560372585488478
352,YMR139W,0.0007144270104991651
353,YKL088W,1.3981279094656269e-106
354,YDR312W,2.601265000691295e-92
355,YMR059W,0.015869323994381748
356,YOR108W,0.022515822775263955
357,YOL143C,0.06978683600733787
358,YLR266C,1.772438906191662e-106
359,YPR178W,0.003408235447758084
360,YGR113W,0.015869323994381748
361,YDL084W,0.005405381446393613
362,YGR010W,0.0006229627563397813
363,YPL077C,0.02660300448047107
364,YIL045W,6.095493303685302e-07
365,YKL117W,0.001107276259370439
366,YNL219C,0.004990763020433676
367,YJL065C,1.2571874847811447e-91
368,YOR159C,1.0141795309451584e-91
369,YDL144C,0.04744956947278343
370,YPL065W,0.00011976155769241991
371,YMR186W,7.94155901044299e-07
372,YDL053C,0.0003301153904353249
373,YDR099W,0.00011541048871546407
374,YCL039W,4.3770804242816214e-107
375,YHR121W,0.02362891668560816
376,YAL024C,2.2849797410827157e-83
377,YLR417W,0.00011976155769241991
378,YPL037C,0.00036881322208828554
379,YMR095C,0.10021897655484768
380,YKR034W,0.10036059246312971
381,YMR047C,0.0012900479391945538
382,YOR160W,0.029562993534648866
383,YNL263C,0.017333413334149884
384,YKL191W,4.1676259836732145e-107
385,YOL003C,0.003829769922358729
386,YLR442C,0.004906206020893669
387,YJL031C,1.976416903361705e-05
388,YIR034C,1.8917400935779855e-05
389,YIL007C,0.0014610862394418855
390,YPL218W,0.0038417676529351476
391,YBL037W,0.007200229568290995
392,YDR477W,0.005623469996509082
393,YHR074W,0.022337266534554447
394,YLR082C,0.0005658509129199568
395,YER022W,9.856121521311218e-05
396,YBL078C,0.004636045839894842
397,YKL033W,0.0005984203735772962
398,YML082W,0.0009211774673807563
399,YDR314C,0.00013344098667571167
400,YKL025C,0.049167368591015614
401,YKL192C,0.00021064034476790861
402,YDL105W,0.00619117540140697
403,YOL129W,0.0016487143369357234
404,YIL109C,0.018040115387662908
405,YLR328W,0.006995905735049295
406,YDR330W,0.0064935633660749585
407,YGR268C,0.025928165575350094
408,YOL067C,0.002326217472292704
409,YGL051W,0.00024010651705787448
410,YDL006W,5.873651503715173e-92
411,YDR212W,0.023483557859138488
412,YDL166C,0.0009815968844213083
413,YPL201C,0.009513785687241434
414,YFR002W,6.345734470869952e-108
415,YHL031C,0.0025708899831230064
416,YPL031C,0.04092093184216775
417,YDR229W,0.0011015741737865452
418,YER128W,0.0008122618003789761
419,YGL086W,0.015869323994381748
420,YGL015C,0.005928622818183945
421,YNL063W,0.0001042594240737109
422,YGR188C,7.063980846882228e-92
423,YGR284C,0.0032477983750649115
424,YEL029C,1.149436429357797e-106
425,YOR181W,0.0005006625951342764
426,YMR258C,0.00011493050398998213
427,YOR250C,1.2340516388670351e-107
428,YHR033W,7.571330659571059e-107
429,YJL189W,0.001416571238790041
430,YMR135C,6.500989898796874e-107
431,YDR364C,0.00027905422114982175
432,YDR036C,0.00673780129322957
433,YPL190C,1.2419553117365227e-106
434,YMR168C,1.3148437207024376e-82
435,YLR297W,0.0010499777428092548
436,YDL045C,1.2216909156677275e-106
437,YEL032W,2.639513338909302e-107
438,YLR117C,0.0009069781727639843
439,YDR296W,0.024745958741255458
440,YKR068C,0.00806127627158795
441,YGL250W,0.00635380006675738
442,YGR086C,0.0014903236308006686
443,YMR219W,0.004074758571073361
444,YJL061W,0.015996168133481863
445,YGR211W,0.001551792658240347
446,YGR233C,0.010920275248018202
447,YDL022W,0.0014479728491311324
448,YKL074C,0.023661078980253044
449,YMR322C,0.0
450,YER146W,1.0298580120795327e-82
451,YOR264W,0.007246028722475713
