src_idx,dst_idx,weight
418,238,3.2738
47,1016,3.2738
895,238,3.2738
297,52,3.2738
145,761,3.2738
313,592,3.2738
803,610,3.2738
120,96,3.2738
879,607,3.2738
588,36,3.2738
38,254,3.2738
346,124,3.2738
346,142,3.2738
547,50,3.2738
416,646,3.2738
411,648,3.2738
669,915,3.2738
432,183,3.2738
778,882,3.2738
1039,254,3.2738
510,84,3.2738
382,54,3.2738
4,223,3.2738
692,974,3.2738
335,882,3.2738
1017,393,3.2738
1017,970,3.2738
1017,1038,3.2738
1017,182,3.2738
439,473,3.2738
759,473,3.2738
404,531,3.2738
132,365,3.2738
1086,116,3.2738
392,8,3.2738
461,352,3.2738
79,371,3.2738
729,637,3.2738
867,637,3.2738
593,637,3.2738
280,676,3.2738
954,220,3.2738
27,836,3.2738
346,549,3.2738
700,1080,3.2738
575,549,3.2738
442,1102,3.2738
163,473,3.2738
1087,161,3.2738
1134,450,3.2738
550,1089,3.2738
191,673,3.2738
229,134,3.2738
1082,1009,3.2738
921,91,3.2738
703,1118,3.2738
71,1142,3.2738
758,204,3.2738
187,230,3.2738
1048,473,3.2738
1,473,3.2738
885,464,3.2738
127,513,3.2738
346,339,3.2738
601,77,3.2738
86,142,3.2738
784,142,3.2738
616,1114,3.2738
1017,124,3.2738
1017,142,3.2738
152,124,3.2738
1105,699,3.2738
346,516,3.2738
856,153,3.2738
794,778,3.2738
583,244,3.2738
346,976,3.2738
345,723,3.2738
810,377,3.2738
833,365,3.2738
800,487,3.2738
547,723,3.2738
309,782,3.2738
67,551,3.2738
547,146,3.2738
465,551,3.2738
575,637,3.2738
346,708,3.2738
346,369,3.2738
346,473,3.2738
843,165,3.2738
571,595,3.2738
346,488,3.2738
346,952,3.2738
1017,202,3.2738
1017,357,3.2738
839,549,3.2738
953,345,3.2738
1143,623,3.2738
109,254,3.2738
522,882,3.2738
957,970,3.2738
655,254,3.2738
841,624,3.2738
883,882,3.2738
809,140,3.2738
679,220,3.2738
1074,854,3.2738
355,637,3.2738
104,749,3.2738
270,705,3.2738
641,948,3.2738
68,637,3.2738
360,637,3.2738
767,477,3.2738
372,623,3.2738
47,254,3.2738
707,1081,3.2738
660,634,3.2738
245,583,3.2738
665,637,3.2738
203,380,3.2738
385,882,3.2738
430,374,3.2738
867,607,3.2738
867,512,3.2738
850,426,3.2738
578,99,3.2738
383,736,3.2738
643,1160,3.2738
739,778,3.2738
575,589,3.2738
583,322,3.2738
322,165,3.2738
1037,844,3.2738
1147,764,3.2738
583,589,3.2738
573,75,3.2738
366,764,3.2738
562,764,3.2738
349,589,3.2738
349,621,3.2738
42,569,3.2738
349,714,3.2738
112,589,3.2738
704,589,3.2738
872,844,3.2738
327,99,3.2738
120,178,3.2738
914,99,3.2738
468,764,3.2738
808,621,3.2738
581,99,3.2738
525,764,3.2738
790,764,3.2738
263,766,3.2738
1098,20,3.2738
366,844,3.2738
1025,764,3.2738
864,589,3.2738
349,978,3.2738
818,764,3.2738
510,589,3.2738
1009,100,3.2738
99,232,3.2738
252,730,3.2738
954,589,3.2738
732,188,3.2738
823,764,3.2738
245,589,3.2738
562,790,3.2738
754,764,3.2738
817,844,3.2738
872,403,3.2738
112,1140,3.2738
482,764,3.2738
555,1094,3.2738
1010,232,3.2738
790,342,3.2738
486,709,3.2738
953,621,3.2738
629,60,3.2738
1147,342,3.2738
1022,621,3.2738
346,328,3.2738
154,99,3.2738
346,467,3.2738
87,764,3.2738
327,764,3.2738
383,764,3.2738
346,933,3.2738
8,1066,3.2738
787,797,3.2738
346,646,3.2738
245,35,3.2738
1010,446,3.2738
145,1023,3.2738
573,492,3.2738
245,523,3.2738
573,880,3.2738
301,373,3.2738
780,259,3.2738
780,200,3.2738
780,216,3.2738
1003,1059,3.2738
780,816,3.2738
780,97,3.2738
780,905,3.2738
780,677,3.2738
1099,202,3.2738
1099,542,3.2738
1099,970,3.2738
1099,1112,3.2738
540,882,3.2738
381,417,3.2738
264,1014,3.2738
454,607,3.2738
454,36,3.2738
335,811,3.2738
0,811,3.2738
587,381,3.2738
66,811,3.2738
778,811,3.2738
9,566,3.2738
269,458,3.2738
992,151,3.2738
85,317,3.2738
253,779,3.2738
456,779,3.2738
1031,640,3.2738
879,779,3.2738
398,312,3.2738
881,731,3.2738
1038,1014,3.2738
839,542,3.2738
673,640,3.2738
74,940,3.2738
1137,640,3.2738
859,764,3.2738
839,237,3.2738
840,232,3.2738
1092,99,3.2738
1110,99,3.2738
839,453,3.2738
435,99,3.2738
14,811,3.2738
264,1066,3.2738
413,855,3.2738
1099,998,3.2738
1031,1055,3.2738
1070,1001,3.2738
862,453,3.2738
780,752,3.2738
780,958,3.2738
1137,646,3.2738
959,391,3.2738
509,778,3.2738
375,621,3.2738
179,469,3.2738
852,716,3.2738
279,998,3.2738
702,641,3.2738
1049,778,3.2738
72,353,3.2738
829,333,3.2738
639,255,3.2738
1022,646,3.2738
136,156,3.2738
584,1001,3.2738
1088,903,3.2738
766,743,3.2738
1142,998,3.2738
196,397,3.2738
1142,1119,3.2738
349,330,3.2738
205,250,3.2738
851,811,3.2738
632,99,3.2738
419,637,3.2738
308,640,3.2738
629,659,3.2738
111,270,3.2738
587,497,3.2738
401,622,3.2738
740,99,3.2738
429,352,3.2738
113,99,3.2738
363,589,3.2738
121,99,3.2738
17,637,3.2738
249,99,3.2738
114,583,3.2738
639,1047,3.2738
228,1106,3.2738
329,361,3.2738
264,52,3.2738
550,352,3.2738
399,204,3.2738
902,466,3.2738
282,764,3.2738
1067,764,3.2738
570,99,3.2738
1057,993,3.2738
122,1127,3.2738
1022,637,3.2738
346,273,3.2738
540,764,3.2738
520,473,3.2738
458,640,3.2738
248,764,3.2738
295,589,3.2738
922,939,3.2738
591,640,3.2738
395,365,3.2738
829,445,3.2738
203,451,3.2738
3,57,3.2738
580,630,3.2738
870,952,3.2738
932,452,3.2738
149,518,3.2738
410,913,3.2738
416,446,3.2738
439,1015,3.2738
481,978,3.2738
931,641,3.2738
174,192,3.2738
366,811,3.2738
1136,458,3.2738
404,640,3.2738
404,842,3.2738
630,167,3.2738
1063,312,3.2738
321,32,3.2738
76,842,3.2738
813,13,3.2738
442,771,3.2738
867,124,3.2738
1019,933,3.2738
780,453,3.2738
780,206,3.2738
351,589,3.2738
1090,469,3.2738
883,446,3.2738
284,277,3.2738
125,764,3.2738
747,144,3.2738
552,764,3.2738
92,844,3.2738
194,764,3.2738
256,764,3.2738
975,965,3.2738
780,613,3.2738
780,984,3.2738
760,764,3.2738
147,764,3.2738
865,1117,3.2738
404,1041,3.2738
520,85,3.2738
520,529,3.2738
796,36,3.2738
779,361,3.2738
808,1138,3.2738
404,52,3.2738
707,1151,3.2738
1044,54,3.2738
280,469,3.2738
621,1138,3.2738
476,640,3.2738
1044,35,3.2738
391,640,3.2738
758,383,3.2738
975,383,3.2738
842,987,3.2738
416,197,3.2738
1097,85,3.2738
92,811,3.2738
545,1016,3.2738
994,6,3.2738
1099,124,3.2738
664,820,3.2738
578,494,3.2738
900,80,3.2738
701,330,3.2738
1004,1007,3.2738
631,267,3.2738
560,834,3.2738
996,795,3.2738
943,370,3.2738
894,1045,3.2738
639,989,3.2738
1000,1055,3.2738
946,536,3.2738
234,939,3.2738
175,791,3.2738
346,50,3.2738
780,151,3.2738
1099,880,3.2738
1099,840,3.2738
504,792,3.2738
780,948,3.2738
780,793,3.2738
839,685,3.2738
839,646,3.2738
839,108,3.2738
895,589,3.2738
381,1106,3.2738
520,637,3.2738
240,1054,3.2738
1083,99,3.2738
176,1113,3.2738
753,99,3.2738
867,453,3.2738
1063,426,3.2738
23,941,3.2738
680,1089,3.2738
505,255,3.2738
587,397,3.2738
587,273,3.2738
587,244,3.2738
587,531,3.2738
1137,67,3.2738
673,968,3.2738
1121,273,3.2738
780,155,3.2738
243,1076,3.2738
633,774,3.2738
